season,njcaa_division,team,team_id,location,opponent,result,score,game_id,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,CCBC Dundalk,W,13-6,20230412_7idl,12,44.0,36.0,13.0,18.0,1.0,0.0,0.0,11.0,8.0,1.0,4.0,5.0,19.0,2.0,1.0,1.0,1.0,0.0,7.0,7.0,1.0,0.5,0.545,0.556,1.101,100.0,0.562,0.542,0.0,0.114,0.091,0.023,0.8
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,CCBC Dundalk,W,6-4,20230506_vxmw,14,32.0,28.0,6.0,10.0,1.0,0.0,2.0,6.0,3.0,0.0,4.0,3.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.357,0.438,0.714,1.152,104.0,0.348,0.333,0.062,0.094,0.125,-0.031,1.333
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,CCBC Dundalk,W,6-5,20230506_es7h,14,33.0,24.0,6.0,6.0,0.0,0.0,0.0,5.0,3.0,0.0,7.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.25,0.394,0.25,0.644,58.0,0.3,0.462,0.0,0.152,0.212,-0.06,1.4
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,CCBC Essex,W,10-2,20230406_t4jl,19,47.0,37.0,9.0,12.0,0.0,0.0,1.0,8.0,4.0,0.0,9.0,7.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.324,0.468,0.432,0.9,82.0,0.379,0.381,0.021,0.149,0.191,-0.042,1.286
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Cecil,W,4-3,20230212_sjgs,11,41.0,33.0,4.0,8.0,0.0,1.0,0.0,3.0,1.0,0.0,6.0,6.0,10.0,1.0,0.0,1.0,1.0,0.0,8.0,8.0,1.0,0.242,0.366,0.333,0.699,63.0,0.286,0.267,0.0,0.146,0.146,0.0,1.0
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Cecil,W,7-3,20230211_h60b,11,34.0,30.0,7.0,9.0,3.0,1.0,1.0,6.0,2.0,0.0,2.0,6.0,17.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.3,0.382,0.733,1.115,101.0,0.348,0.5,0.029,0.176,0.059,0.117,0.333
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Cecil,W,7-6,20230211_mric,16,32.0,25.0,7.0,6.0,0.0,0.0,1.0,7.0,6.0,0.0,3.0,4.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.24,0.406,0.4,0.806,73.0,0.25,0.5,0.031,0.125,0.094,0.031,0.75
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Chesapeake,W,11-4,20230316_n5xp,13,43.0,39.0,11.0,12.0,2.0,0.0,1.0,10.0,3.0,0.0,2.0,10.0,17.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,,0.308,0.326,0.513,0.839,76.0,0.379,0.769,0.023,0.233,0.047,0.186,0.2
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Chesapeake,W,7-6,20230223_ottg,16,36.0,33.0,7.0,9.0,2.0,1.0,0.0,7.0,2.0,0.0,1.0,13.0,13.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.273,0.333,0.485,0.818,74.0,0.45,0.583,0.0,0.361,0.028,0.333,0.077
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Lehigh Carbon,W,11-7,20230422_5kqa,17,40.0,37.0,11.0,17.0,4.0,1.0,1.0,11.0,4.0,0.0,2.0,3.0,26.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.459,0.5,0.865,1.365,124.0,0.485,0.526,0.025,0.075,0.05,0.025,0.667
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Lehigh Carbon,W,15-2,20230421_anqo,13,38.0,26.0,15.0,11.0,3.0,1.0,3.0,14.0,1.0,1.0,11.0,1.0,25.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.423,0.605,1.231,1.836,166.0,0.364,0.6,0.079,0.026,0.289,-0.263,11.0
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Lehigh Carbon,W,24-1,20230422_b384,17,57.0,42.0,24.0,21.0,2.0,0.0,2.0,23.0,1.0,0.0,12.0,5.0,29.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.5,0.632,0.786,1.418,128.0,0.543,0.647,0.035,0.088,0.211,-0.123,2.4
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Mercer County,W,15-2,20230402_qjzz,10,42.0,28.0,15.0,11.0,3.0,1.0,2.0,12.0,3.0,0.0,10.0,5.0,22.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,,0.393,0.571,1.0,1.571,142.0,0.409,0.591,0.048,0.119,0.238,-0.119,2.0
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Mercer County,W,7-4,20230402_89y4,11,31.0,27.0,7.0,12.0,1.0,0.0,0.0,7.0,1.0,0.0,2.0,5.0,13.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.444,0.452,0.519,0.971,88.0,0.522,0.5,0.0,0.161,0.065,0.096,0.4
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Morris,W,3-1,20230322_6lrt,10,41.0,35.0,3.0,7.0,0.0,0.0,1.0,3.0,4.0,0.0,3.0,6.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.2,0.293,0.314,0.607,55.0,0.207,0.182,0.024,0.146,0.073,0.073,0.5
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Morris,W,6-4,20230226_wdn4,13,28.0,25.0,6.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,4.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.32,0.393,0.4,0.793,72.0,0.381,0.545,0.0,0.143,0.071,0.072,0.5
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Morris,W,9-1,20230226_6h8x,10,31.0,26.0,9.0,8.0,1.0,0.0,3.0,9.0,0.0,1.0,4.0,6.0,18.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.308,0.419,0.846,1.265,115.0,0.294,0.6,0.097,0.194,0.129,0.065,0.667
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,RCSJ Gloucester,W,5-4,20230318_ojdd,10,33.0,31.0,5.0,9.0,2.0,0.0,0.0,4.0,3.0,0.0,2.0,5.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.29,0.333,0.419,0.752,68.0,0.346,0.455,0.0,0.152,0.061,0.091,0.4
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Raritan Valley,W,11-1,20230326_qy4x,11,38.0,30.0,11.0,12.0,2.0,1.0,3.0,11.0,1.0,3.0,6.0,8.0,25.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,,0.4,0.5,1.033,1.533,139.0,0.474,0.5,0.079,0.211,0.158,0.053,0.75
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Raritan Valley,W,23-1,20230323_l3fg,21,49.0,38.0,23.0,21.0,9.0,0.0,3.0,20.0,5.0,0.0,9.0,5.0,39.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,,0.553,0.653,1.342,1.995,181.0,0.6,0.69,0.061,0.102,0.184,-0.082,1.8
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Raritan Valley,W,24-3,20230326_vj53,11,50.0,40.0,24.0,21.0,6.0,0.0,3.0,24.0,6.0,1.0,7.0,4.0,36.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,,0.525,0.6,1.125,1.725,156.0,0.529,0.778,0.06,0.08,0.14,-0.06,1.75
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Southern Maryland,W,8-0,20230405_cpfy,12,30.0,24.0,8.0,6.0,1.0,0.0,0.0,7.0,4.0,0.0,5.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.25,0.367,0.333,0.7,63.0,0.261,0.727,0.0,0.067,0.167,-0.1,2.5
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Southern Maryland,W,9-1,20230405_1a4a,11,36.0,26.0,9.0,8.0,1.0,0.0,0.0,8.0,3.0,0.0,7.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.308,0.444,0.385,0.829,75.0,0.296,0.562,0.0,0.0,0.194,-0.194,
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Sullivan County,W,14-9,20230519_6apm,12,52.0,40.0,14.0,14.0,5.0,0.0,1.0,11.0,0.0,0.0,9.0,3.0,22.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,,0.35,0.462,0.7,1.162,105.0,0.361,0.565,0.019,0.058,0.173,-0.115,3.0
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Sussex County,W,11-1,20230501_5sf4,11,39.0,32.0,11.0,12.0,0.0,0.0,2.0,11.0,0.0,0.0,2.0,2.0,18.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.375,0.487,0.625,1.112,101.0,0.357,0.529,0.051,0.051,0.051,0.0,1.0
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Sussex County,W,12-4,20230513_abf4,12,45.0,38.0,12.0,16.0,1.0,1.0,2.0,11.0,0.0,0.0,2.0,3.0,25.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,,0.421,0.422,0.763,1.185,107.0,0.412,0.588,0.044,0.067,0.044,0.023,0.667
2023,div2,Delaware Tech,delawaretechnicalcommunitycollege,home,Sussex County,W,8-6,20230512_5fzh,12,42.0,35.0,8.0,9.0,1.0,0.0,1.0,7.0,1.0,0.0,5.0,8.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,0.257,0.333,0.429,0.762,69.0,0.286,0.538,0.024,0.19,0.119,0.071,0.625
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Butler,W,5-4,20230304_pqyx,16,30.0,24.0,5.0,5.0,0.0,0.0,2.0,5.0,1.0,0.0,4.0,6.0,11.0,1.0,1.0,0.0,2.0,2.0,6.0,6.0,1.0,0.208,0.333,0.542,0.875,79.0,0.188,0.375,0.067,0.2,0.133,0.067,0.667
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Cayuga,W,4-3,20230317_arfr,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Dallas College - Eastfield,W,4-3,20230218_ygw3,16,26.0,22.0,4.0,4.0,2.0,0.0,1.0,4.0,1.0,1.0,1.0,12.0,9.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,,0.182,0.269,0.545,0.814,74.0,0.333,0.5,0.038,0.462,0.038,0.424,0.083
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Ellsworth,W,11-0,20230424_2cc2,9,37.0,27.0,10.0,10.0,3.0,0.0,1.0,7.0,5.0,0.0,6.0,5.0,16.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,,0.37,0.514,0.741,1.255,114.0,0.409,0.5,0.027,0.135,0.162,-0.027,1.2
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Ellsworth,W,22-3,20230423_w8lf,13,43.0,31.0,22.0,18.0,1.0,0.0,6.0,20.0,3.0,0.0,8.0,4.0,37.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.581,0.698,1.419,2.117,192.0,0.571,0.667,0.14,0.093,0.186,-0.093,2.0
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Ellsworth,W,8-3,20230423_063r,10,37.0,31.0,7.0,6.0,1.0,0.0,1.0,7.0,0.0,0.0,5.0,7.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.194,0.324,0.387,0.711,64.0,0.217,0.545,0.027,0.189,0.135,0.054,0.714
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Erie,W,5-3,20230420_wze6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Indian Hills,W,16-6,20230407_vmg8,11,40.0,29.0,15.0,14.0,2.0,0.0,6.0,11.0,1.0,0.0,5.0,5.0,34.0,4.0,1.0,1.0,8.0,0.0,4.0,7.0,0.571,0.483,0.575,1.448,2.023,183.0,0.421,0.529,0.15,0.125,0.125,0.0,1.0
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Iowa Lakes,W,15-6,20230429_x9no,12,48.0,36.0,11.0,14.0,2.0,0.0,1.0,12.0,2.0,1.0,6.0,3.0,19.0,3.0,0.0,3.0,3.0,0.0,7.0,13.0,0.538,0.389,0.479,0.611,1.09,99.0,0.371,0.455,0.021,0.062,0.125,-0.063,2.0
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Iowa Lakes,W,21-2,20230429_dcj9,14,38.0,19.0,20.0,8.0,2.0,0.0,0.0,16.0,3.0,0.0,10.0,4.0,10.0,8.0,0.0,1.0,2.0,0.0,4.0,4.0,1.0,0.421,0.684,0.632,1.316,119.0,0.5,0.769,0.0,0.105,0.263,-0.158,2.5
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Iowa Lakes,W,8-5,20230430_uigk,10,39.0,32.0,6.0,11.0,3.0,1.0,0.0,5.0,2.0,0.0,3.0,3.0,16.0,2.0,2.0,0.0,4.0,0.0,7.0,10.0,0.7,0.344,0.41,0.625,1.035,94.0,0.379,0.375,0.0,0.077,0.077,0.0,1.0
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Iowa Western,W,10-4,20230420_txcl,11,44.0,36.0,9.0,14.0,5.0,1.0,2.0,9.0,1.0,0.0,8.0,11.0,27.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,,0.389,0.5,0.972,1.472,133.0,0.522,0.35,0.045,0.25,0.182,0.068,0.727
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Iowa Western,W,13-3,20230503_q1zt,9,37.0,24.0,12.0,10.0,4.0,0.0,1.0,8.0,0.0,0.0,10.0,6.0,17.0,3.0,0.0,0.0,5.0,0.0,2.0,6.0,0.333,0.417,0.622,0.917,1.539,139.0,0.529,0.5,0.027,0.162,0.27,-0.108,1.667
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Johnson County,W,8-3,20230314_enu8,13,38.0,31.0,7.0,5.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,14.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.161,0.263,0.161,0.424,38.0,0.278,0.7,0.0,0.368,0.105,0.263,0.286
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Kirkwood,W,5-4,20230324_2d3g,17,36.0,28.0,5.0,8.0,1.0,0.0,0.0,4.0,3.0,0.0,4.0,8.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.286,0.389,0.357,0.746,68.0,0.381,0.357,0.0,0.222,0.111,0.111,0.5
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Marshalltown,W,12-1,20230328_bbme,10,27.0,21.0,11.0,9.0,3.0,1.0,1.0,7.0,1.0,0.0,2.0,2.0,17.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,,0.429,0.481,1.048,1.529,138.0,0.421,0.833,0.037,0.074,0.074,0.0,1.0
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Marshalltown,W,16-0,20230328_ogam,11,46.0,38.0,16.0,18.0,3.0,1.0,1.0,14.0,5.0,0.0,5.0,6.0,26.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,,0.474,0.522,0.816,1.338,121.0,0.531,0.652,0.022,0.13,0.109,0.021,0.833
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Marshalltown,W,5-2,20230418_4sel,12,36.0,29.0,5.0,8.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,4.0,8.0,3.0,1.0,0.0,0.0,0.0,6.0,12.0,0.5,0.276,0.389,0.276,0.665,60.0,0.32,0.357,0.0,0.111,0.083,0.028,0.75
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,North Central Texas,W,5-4,20230217_3qt5,14,33.0,24.0,4.0,9.0,1.0,0.0,1.0,5.0,0.0,2.0,3.0,6.0,13.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.375,0.545,0.625,1.17,106.0,0.471,0.176,0.03,0.182,0.091,0.091,0.5
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Northeast,W,4-3,20230322_lkcz,13,29.0,24.0,4.0,6.0,1.0,0.0,0.0,2.0,4.0,0.0,3.0,5.0,7.0,1.0,0.0,1.0,1.0,0.0,4.0,9.0,0.444,0.25,0.345,0.333,0.678,61.0,0.3,0.4,0.0,0.172,0.103,0.069,0.6
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Northern Oklahoma Enid,W,3-1,20230225_xlcm,9,29.0,27.0,2.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.222,0.276,0.37,0.646,59.0,0.227,0.143,0.034,0.138,0.069,0.069,0.5
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Northern Oklahoma Enid,W,4-3,20230226_fs6u,20,31.0,27.0,4.0,7.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,5.0,11.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.259,0.355,0.519,0.874,79.0,0.318,0.364,0.0,0.161,0.065,0.096,0.4
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Northern Oklahoma Tonkawa,W,11-2,20230204_s6lk,18,42.0,31.0,11.0,12.0,5.0,0.0,3.0,11.0,1.0,0.0,7.0,8.0,26.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,,0.387,0.5,1.097,1.597,145.0,0.429,0.444,0.071,0.19,0.167,0.023,0.875
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Northern Oklahoma Tonkawa,W,6-2,20230204_5h17,14,26.0,22.0,5.0,3.0,1.0,0.0,0.0,5.0,1.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.136,0.231,0.227,0.458,41.0,0.136,0.833,0.0,0.0,0.115,-0.115,
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Ottawa J.V.,W,13-1,20230315_ujps,14,30.0,22.0,11.0,9.0,4.0,1.0,0.0,7.0,3.0,1.0,3.0,8.0,15.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.409,0.567,0.909,1.476,134.0,0.643,0.647,0.0,0.267,0.1,0.167,0.375
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Ottawa J.V.,W,17-12,20230315_7xxb,20,49.0,32.0,17.0,15.0,7.0,0.0,2.0,15.0,8.0,0.0,7.0,8.0,28.0,5.0,3.0,2.0,9.0,0.0,0.0,0.0,,0.469,0.551,1.156,1.707,155.0,0.542,0.6,0.041,0.163,0.143,0.02,0.875
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Seminole State (OK),W,9-8,20230225_h526,14,33.0,25.0,8.0,6.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,8.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,,0.24,0.364,0.4,0.764,69.0,0.316,0.667,0.0,0.212,0.061,0.151,0.286
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Southeastern,W,11-0,20230426_hng8,11,36.0,29.0,10.0,13.0,1.0,0.0,2.0,10.0,1.0,0.0,2.0,2.0,20.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,,0.448,0.472,0.793,1.265,115.0,0.423,0.533,0.056,0.056,0.056,0.0,1.0
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Southeastern,W,20-10,20230412_vnvf,12,47.0,32.0,17.0,14.0,1.0,1.0,6.0,13.0,1.0,1.0,7.0,5.0,35.0,7.0,1.0,0.0,8.0,1.0,4.0,9.0,0.444,0.438,0.596,1.344,1.94,176.0,0.381,0.5,0.128,0.106,0.149,-0.043,1.4
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Southwestern,W,10-9,20230507_8vpz,14,32.0,29.0,8.0,11.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,15.0,1.0,0.0,0.0,4.0,1.0,8.0,7.0,1.143,0.379,0.438,0.655,1.093,99.0,0.407,0.571,0.0,0.062,0.062,0.0,1.0
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Southwestern,W,5-4,20230507_ryn1,16,42.0,37.0,5.0,12.0,3.0,0.0,0.0,5.0,0.0,2.0,3.0,4.0,15.0,1.0,1.0,0.0,3.0,0.0,8.0,10.0,0.8,0.324,0.381,0.486,0.867,79.0,0.364,0.312,0.0,0.095,0.071,0.024,0.75
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Southwestern,W,7-2,20230506_u8n1,12,25.0,22.0,6.0,7.0,2.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,12.0,1.0,0.0,1.0,3.0,0.0,4.0,10.0,0.4,0.318,0.36,0.682,1.042,94.0,0.286,0.625,0.04,0.04,0.04,0.0,1.0
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Southwestern,W,7-6,20230506_mzlr,11,37.0,26.0,6.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,8.0,4.0,5.0,2.0,0.0,1.0,1.0,0.0,3.0,13.0,0.231,0.154,0.378,0.231,0.609,55.0,0.174,0.429,0.0,0.108,0.216,-0.108,2.0
2023,div2,Des Moines Area,desmoinesareacommunitycollege,home,Utica JV,W,14-0,20230328_r6by,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.5,0.0,0.5,45.0,0.0,0.0,0.0,0.0,0.5,-0.5,
2023,div2,Dutchess,dutchesscommunitycollege,home,Bethany Lutheran,W,7-3,20230308_4q8t,1,3.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.333,0.333,1.0,1.333,121.0,0.333,1.0,0.0,0.0,0.0,0.0,
2023,div2,Dutchess,dutchesscommunitycollege,home,Bismarck State,W,22-11,20230407_3af7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2023,div2,Dutchess,dutchesscommunitycollege,home,Dakota-Bottineau,W,13-2,20230416_kh0m,1,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.25,23.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2023,div2,Dutchess,dutchesscommunitycollege,home,Dakota-Bottineau,W,16-5,20230506_jowx,1,2.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,2.0,181.0,1.0,0.5,0.0,0.0,0.0,0.0,
2023,div2,Dutchess,dutchesscommunitycollege,home,Dawson,W,15-4,20230411_nn51,1,4.0,4.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.75,0.75,2.25,3.0,272.0,0.667,0.0,0.25,0.0,0.0,0.0,
2023,div2,Dutchess,dutchesscommunitycollege,home,Lake Region State,W,14-4,20230415_xk9c,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,0.0,0.0,0.0,1.0,-1.0,
2023,div2,Dutchess,dutchesscommunitycollege,home,Lake Region State,W,15-2,20230415_yuzj,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2023,div2,Dutchess,dutchesscommunitycollege,home,Lake Region State,W,7-1,20230422_l4pf,1,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.333,0.333,0.333,0.666,60.0,0.5,0.0,0.0,0.333,0.0,0.333,0.0
2023,div2,Dutchess,dutchesscommunitycollege,home,Malone University,W,11-2,20230303_3aze,1,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,1.0,91.0,0.5,0.0,0.0,0.0,0.0,0.0,
2023,div2,Dutchess,dutchesscommunitycollege,home,Minnesota North College - Rainy River,W,14-4,20230312_wilg,1,4.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.667,0.75,1.667,2.417,219.0,0.667,0.0,0.0,0.0,0.25,-0.25,
2023,div2,Dutchess,dutchesscommunitycollege,home,Minnesota West,W,7-6,20230307_hv27,1,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,1.0,91.0,0.5,0.0,0.0,0.0,0.0,0.0,
2023,div2,Dutchess,dutchesscommunitycollege,home,North Dakota SCS,W,10-0,20230414_923r,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2023,div2,Dutchess,dutchesscommunitycollege,home,North Dakota SCS,W,12-2,20230424_m1uz,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2023,div2,Dutchess,dutchesscommunitycollege,home,Northeastern,W,10-6,20230220_iagf,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
2023,div2,Dutchess,dutchesscommunitycollege,home,Northland,W,11-3,20230305_qu2j,1,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.5,45.0,0.0,1.0,0.0,0.0,0.5,-0.5,
