season,njcaa_division,team,team_id,location,opponent,result,score,game_id,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2023,div1,Panola,panolacollege,home,Northeastern Oklahoma A&M,W,6-2,20230205_uzah,0.0,1.0,0.0,0.0,9.0,11.0,2.0,2.0,3.0,10.0,0.0,1.0,2.0,306.0,1.556,11.0,0.0,3.0,10.0,3.333,2.0
2023,div1,Panola,panolacollege,home,Northeastern Oklahoma A&M,W,9-0,20230204_o4ze,0.0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,3.0,8.0,0.0,1.0,0.0,,0.857,3.857,0.0,3.857,10.286,2.667,0.0
2023,div1,Panola,panolacollege,home,Paris,L,6-5,20230311_6lot,0.0,0.0,1.0,0.0,7.6,13.0,6.0,6.0,1.0,12.0,3.0,0.0,7.105,86.0,1.842,15.395,3.553,1.184,14.211,12.0,7.105
2023,div1,Panola,panolacollege,home,Paris,W,10-0,20230311_zv9k,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,9.0,0.0,,0.0,,0.5,0.0,0.0,4.5,13.5,3.0,0.0
2023,div1,Panola,panolacollege,home,Tyler,L,3-1,20230225_2au6,0.0,0.0,1.0,0.0,7.0,6.0,3.0,2.0,3.0,5.0,2.0,0.0,2.571,238.0,1.286,7.714,2.571,3.857,6.429,1.667,3.857
2023,div1,Panola,panolacollege,home,Tyler,L,7-4,20230225_4h1d,0.0,0.0,0.0,0.0,7.6,7.0,7.0,4.0,3.0,6.0,2.0,,4.737,129.0,1.316,8.289,2.368,3.553,7.105,2.0,8.289
2023,div1,Paris,parisjuniorcollege,home,Angelina,L,3-2,20230315_du81,1.0,0.0,1.0,0.0,7.0,9.0,3.0,2.0,5.0,4.0,0.0,0.0,2.571,238.0,2.0,11.571,0.0,6.429,5.143,0.8,3.857
2023,div1,Paris,parisjuniorcollege,home,Angelina,W,4-3,20230315_bufq,1.0,1.0,0.0,0.0,9.6,5.0,3.0,0.0,3.0,7.0,0.0,1.0,0.0,,0.833,4.688,0.0,2.812,6.563,2.333,2.812
2023,div1,Paris,parisjuniorcollege,home,Angelina,W,5-2,20230218_z525,1.0,1.0,0.0,1.0,7.0,5.0,2.0,1.0,3.0,10.0,0.0,1.0,1.286,475.0,1.143,6.429,0.0,3.857,12.857,3.333,2.571
2023,div1,Paris,parisjuniorcollege,home,Angelina,W,9-0,20230218_kipa,1.0,1.0,0.0,0.0,6.300000000000001,3.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,,0.952,4.286,0.0,4.286,7.143,1.667,0.0
2023,div1,Paris,parisjuniorcollege,home,Arlington Baptist,W,16-0,20230206_tndl,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,,0.444,1.0,0.0,3.0,6.0,2.0,0.0
2023,div1,Paris,parisjuniorcollege,home,Blinn,L,10-2,20230209_e4z3,1.0,0.0,1.0,0.0,5.6000000000000005,12.0,10.0,9.0,8.0,11.0,0.0,0.0,14.464,42.0,3.571,19.286,0.0,12.857,17.679,1.375,16.071
2023,div1,Paris,parisjuniorcollege,home,Bossier Parish,L,7-6,20230304_1s8t,1.0,0.0,1.0,0.0,9.0,9.0,7.0,4.0,5.0,7.0,0.0,0.0,4.0,153.0,1.556,9.0,0.0,5.0,7.0,1.4,7.0
2023,div1,Paris,parisjuniorcollege,home,Bossier Parish,W,8-2,20230304_u8o8,1.0,1.0,0.0,0.0,6.3,5.0,2.0,1.0,5.0,6.0,0.0,1.0,1.429,428.0,1.587,7.143,0.0,7.143,8.571,1.2,2.857
2023,div1,Paris,parisjuniorcollege,home,Dallas College - Brookhaven,W,13-8,20230128_n1nd,1.0,1.0,0.0,0.0,7.0,13.0,8.0,5.0,4.0,10.0,2.0,1.0,6.429,95.0,2.429,16.714,2.571,5.143,12.857,2.5,10.286
2023,div1,Paris,parisjuniorcollege,home,Dallas College - Brookhaven,W,14-9,20230127_f7y2,0.0,1.0,0.0,1.0,8.3,11.0,9.0,5.0,8.0,7.0,1.0,1.0,5.422,113.0,2.289,11.928,1.084,8.675,7.59,0.875,9.759
2023,div1,Paris,parisjuniorcollege,home,Dallas College - Brookhaven,W,19-1,20230128_yxwg,1.0,1.0,0.0,0.0,6.0,4.0,1.0,1.0,2.0,8.0,0.0,1.0,1.5,407.0,1.0,6.0,0.0,3.0,12.0,4.0,1.5
2023,div1,Paris,parisjuniorcollege,home,Dallas College - Eastfield,W,13-11,20230227_ehu8,1.0,1.0,0.0,1.0,7.6000000000000005,11.0,11.0,6.0,10.0,6.0,1.0,1.0,7.105,86.0,2.763,13.026,1.184,11.842,7.105,0.6,13.026
2023,div1,Paris,parisjuniorcollege,home,Dallas College - North Lake,W,12-0,20230220_eb9y,1.0,1.0,0.0,0.0,7.300000000000001,3.0,0.0,0.0,5.0,9.0,0.0,1.0,0.0,,1.096,3.699,0.0,6.164,11.096,1.8,0.0
2023,div1,Paris,parisjuniorcollege,home,East Texas Baptist,W,12-8,20230204_3d9x,1.0,1.0,0.0,0.0,7.6,12.0,8.0,8.0,5.0,8.0,1.0,1.0,9.474,64.0,2.237,14.211,1.184,5.921,9.474,1.6,9.474
2023,div1,Paris,parisjuniorcollege,home,East Texas Baptist,W,3-1,20230203_wezi,1.0,1.0,0.0,1.0,7.0,5.0,1.0,1.0,1.0,8.0,0.0,1.0,1.286,475.0,0.857,6.429,0.0,1.286,10.286,8.0,1.286
2023,div1,Paris,parisjuniorcollege,home,East Texas Baptist,W,4-2,20230203_yaef,1.0,1.0,0.0,0.0,9.3,6.0,2.0,0.0,4.0,10.0,0.0,1.0,0.0,,1.075,5.806,0.0,3.871,9.677,2.5,1.935
2023,div1,Paris,parisjuniorcollege,home,Hinds,L,7-0,20230217_7p4a,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,,0.0,0.0,0.0,0.0,18.0,,0.0
2023,div1,Paris,parisjuniorcollege,home,Navarro,L,8-4,20230301_tqz4,1.0,0.0,1.0,0.0,6.300000000000001,12.0,8.0,8.0,1.0,7.0,3.0,0.0,11.429,53.0,2.063,17.143,4.286,1.429,10.0,7.0,11.429
2023,div1,Paris,parisjuniorcollege,home,Navarro,W,10-8,20230301_7smq,1.0,1.0,0.0,0.0,8.3,10.0,8.0,7.0,7.0,8.0,2.0,1.0,7.59,81.0,2.048,10.843,2.169,7.59,8.675,1.143,8.675
2023,div1,Paris,parisjuniorcollege,home,Northeast Texas,L,7-2,20230225_jydv,1.0,0.0,1.0,0.0,6.0,4.0,7.0,4.0,3.0,5.0,0.0,0.0,6.0,102.0,1.167,6.0,0.0,4.5,7.5,1.667,10.5
2023,div1,Paris,parisjuniorcollege,home,Northeast Texas,W,8-3,20230225_xmk0,1.0,1.0,0.0,0.0,9.0,8.0,3.0,1.0,3.0,8.0,0.0,1.0,1.0,611.0,1.222,8.0,0.0,3.0,8.0,2.667,3.0
2023,div1,Paris,parisjuniorcollege,home,Odessa,W,6-0,20230209_1rhi,1.0,1.0,0.0,1.0,9.0,3.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,,0.556,3.0,0.0,2.0,9.0,4.5,0.0
2023,div1,Paris,parisjuniorcollege,home,Panola,L,10-0,20230311_zv9k,1.0,0.0,1.0,0.0,4.5,7.0,10.0,8.0,6.0,4.0,1.0,0.0,16.0,38.0,2.889,14.0,2.0,12.0,8.0,0.667,20.0
2023,div1,Paris,parisjuniorcollege,home,Panola,W,6-5,20230311_6lot,1.0,1.0,0.0,0.0,8.3,5.0,5.0,5.0,3.0,11.0,3.0,1.0,5.422,113.0,0.964,5.422,3.253,3.253,11.928,3.667,5.422
2023,div1,Paris,parisjuniorcollege,home,TCS,W,12-6,20230212_qy0f,1.0,1.0,0.0,0.0,9.0,9.0,6.0,4.0,4.0,8.0,1.0,1.0,4.0,153.0,1.444,9.0,1.0,4.0,8.0,2.0,6.0
2023,div1,Paris,parisjuniorcollege,home,Texas Post Grad,W,13-6,20230223_fay4,1.0,1.0,0.0,0.0,9.0,10.0,6.0,3.0,2.0,6.0,0.0,1.0,3.0,204.0,1.333,10.0,0.0,2.0,6.0,3.0,6.0
2023,div1,Paris,parisjuniorcollege,home,Tyler,L,10-5,20230308_r8k3,1.0,0.0,1.0,0.0,5.3,9.0,10.0,3.0,5.0,6.0,0.0,0.0,5.094,120.0,2.642,15.283,0.0,8.491,10.189,1.2,16.981
2023,div1,Paris,parisjuniorcollege,home,Tyler,L,17-9,20230308_lu7t,1.0,0.0,1.0,0.0,5.5,14.0,17.0,15.0,9.0,4.0,2.0,0.0,24.545,25.0,4.182,22.909,3.273,14.727,6.545,0.444,27.818
2023,div1,Paris,parisjuniorcollege,home,Wharton County,W,7-6,20230210_4esq,1.0,1.0,0.0,0.0,8.3,8.0,6.0,6.0,7.0,8.0,2.0,1.0,6.506,94.0,1.807,8.675,2.169,7.59,8.675,1.143,6.506
2023,div1,Pensacola State,pensacolastatecollege,home,Bishop State,W,3-1,20230207_viqs,1.0,1.0,0.0,1.0,9.0,4.0,1.0,1.0,3.0,9.0,0.0,1.0,1.0,611.0,0.778,4.0,0.0,3.0,9.0,3.0,1.0
2023,div1,Pensacola State,pensacolastatecollege,home,Calhoun,W,10-0,20230224_0f2a,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,,0.2,1.8,0.0,0.0,10.8,,0.0
2023,div1,Pensacola State,pensacolastatecollege,home,Calhoun,W,13-4,20230225_vzab,1.0,1.0,0.0,0.0,5.6,5.0,4.0,3.0,2.0,12.0,0.0,1.0,4.821,127.0,1.25,8.036,0.0,3.214,19.286,6.0,6.429
2023,div1,Pensacola State,pensacolastatecollege,home,Calhoun,W,5-1,20230225_4zob,1.0,1.0,0.0,0.0,7.0,5.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,,0.857,6.429,0.0,1.286,6.429,5.0,1.286
2023,div1,Pensacola State,pensacolastatecollege,home,Chipola,W,6-1,20230224_6lkz,1.0,1.0,0.0,0.0,6.3,2.0,1.0,0.0,6.0,6.0,0.0,1.0,0.0,,1.27,2.857,0.0,8.571,8.571,1.0,1.429
2023,div1,Pensacola State,pensacolastatecollege,home,Coastal Alabama - Bay Minette,W,14-1,20230301_gr3k,1.0,1.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,1.8,339.0,0.6,5.4,1.8,0.0,5.4,,1.8
2023,div1,Pensacola State,pensacolastatecollege,home,Coastal Alabama - Bay Minette,W,16-8,20230217_lz5d,1.0,1.0,0.0,0.0,9.0,11.0,8.0,7.0,6.0,10.0,3.0,1.0,7.0,87.0,1.889,11.0,3.0,6.0,10.0,1.667,8.0
2023,div1,Pensacola State,pensacolastatecollege,home,Coastal Alabama - Bay Minette,W,9-2,20230218_am3i,1.0,1.0,0.0,0.0,7.0,6.0,2.0,1.0,3.0,6.0,0.0,1.0,1.286,475.0,1.286,7.714,0.0,3.857,7.714,2.0,2.571
2023,div1,Pensacola State,pensacolastatecollege,home,Coastal Alabama - Brewton,W,4-2,20230304_eb96,1.0,1.0,0.0,1.0,7.0,5.0,2.0,0.0,4.0,8.0,0.0,1.0,0.0,,1.286,6.429,0.0,5.143,10.286,2.0,2.571
2023,div1,Pensacola State,pensacolastatecollege,home,Coastal Alabama - Brewton,W,6-1,20230221_lxjb,1.0,1.0,0.0,0.0,9.0,6.0,1.0,1.0,4.0,8.0,0.0,1.0,1.0,611.0,1.111,6.0,0.0,4.0,8.0,2.0,1.0
2023,div1,Pensacola State,pensacolastatecollege,home,Copiah-Lincoln,W,3-2,20230212_orz2,1.0,1.0,0.0,1.0,6.3,4.0,2.0,2.0,3.0,7.0,0.0,1.0,2.857,214.0,1.111,5.714,0.0,4.286,10.0,2.333,2.857
2023,div1,Pensacola State,pensacolastatecollege,home,Delgado,L,5-2,20230212_cfh8,1.0,0.0,1.0,0.0,4.6000000000000005,7.0,5.0,3.0,3.0,6.0,1.0,0.0,5.87,104.0,2.174,13.696,1.957,5.87,11.739,2.0,9.783
2023,div1,Pensacola State,pensacolastatecollege,home,Delgado,W,10-2,20230303_j902,1.0,1.0,0.0,0.0,7.0,4.0,2.0,2.0,2.0,8.0,2.0,1.0,2.571,238.0,0.857,5.143,2.571,2.571,10.286,4.0,2.571
2023,div1,Pensacola State,pensacolastatecollege,home,Delgado,W,4-0,20230305_8qlh,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,,0.286,1.286,0.0,1.286,11.571,9.0,0.0
2023,div1,Pensacola State,pensacolastatecollege,home,East Central (MS),W,3-1,20230204_tsrr,1.0,1.0,0.0,1.0,7.0,3.0,1.0,0.0,0.0,13.0,0.0,1.0,0.0,,0.429,3.857,0.0,0.0,16.714,,1.286
2023,div1,Pensacola State,pensacolastatecollege,home,Frontier,L,2-1,20230305_6o49,1.0,0.0,1.0,0.0,6.300000000000001,6.0,2.0,1.0,4.0,9.0,0.0,0.0,1.429,428.0,1.587,8.571,0.0,5.714,12.857,2.25,2.857
2023,div1,Pensacola State,pensacolastatecollege,home,Frontier,W,12-0,20230304_ulg9,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,,0.8,7.2,0.0,0.0,18.0,,0.0
2023,div1,Pensacola State,pensacolastatecollege,home,Gulf Coast State,L,11-1,20230310_g2mm,1.0,0.0,1.0,0.0,4.1,6.0,11.0,9.0,7.0,6.0,2.0,0.0,19.756,31.0,3.171,13.171,4.39,15.366,13.171,0.857,24.146
2023,div1,Pensacola State,pensacolastatecollege,home,Gulf Coast State,W,12-4,20230311_po32,1.0,1.0,0.0,0.0,6.3,5.0,4.0,1.0,6.0,7.0,0.0,1.0,1.429,428.0,1.746,7.143,0.0,8.571,10.0,1.167,5.714
2023,div1,Pensacola State,pensacolastatecollege,home,John A. Logan,W,13-3,20230214_4mbr,1.0,1.0,0.0,0.0,7.300000000000001,6.0,3.0,3.0,3.0,12.0,2.0,1.0,3.699,165.0,1.233,7.397,2.466,3.699,14.795,4.0,3.699
2023,div1,Pensacola State,pensacolastatecollege,home,Mineral Area,L,16-13,20230203_tx6j,1.0,0.0,1.0,0.0,8.3,21.0,16.0,15.0,5.0,13.0,0.0,0.0,16.265,38.0,3.133,22.771,0.0,5.422,14.096,2.6,17.349
2023,div1,Pensacola State,pensacolastatecollege,home,Mineral Area,W,8-2,20230204_3epa,1.0,1.0,0.0,0.0,6.2,5.0,2.0,2.0,0.0,11.0,0.0,1.0,2.903,210.0,0.806,7.258,0.0,0.0,15.968,,2.903
2023,div1,Pensacola State,pensacolastatecollege,home,Northwest Florida State,L,11-3,20230315_q2pl,1.0,0.0,1.0,0.0,7.2,10.0,11.0,11.0,5.0,5.0,4.0,0.0,13.75,44.0,2.083,12.5,5.0,6.25,6.25,1.0,13.75
2023,div1,Pensacola State,pensacolastatecollege,home,Northwest Florida State,W,8-7,20230313_t3hc,1.0,1.0,0.0,0.0,8.3,7.0,7.0,7.0,5.0,10.0,0.0,1.0,7.59,81.0,1.446,7.59,0.0,5.422,10.843,2.0,7.59
2023,div1,Pensacola State,pensacolastatecollege,home,Nunez,W,6-0,20230127_m652,1.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,4.0,9.0,0.0,1.0,0.0,,1.0,3.857,0.0,5.143,11.571,2.25,0.0
2023,div1,Pensacola State,pensacolastatecollege,home,Nunez,W,7-1,20230127_tzue,1.0,1.0,0.0,0.0,9.0,5.0,1.0,1.0,2.0,11.0,0.0,1.0,1.0,611.0,0.778,5.0,0.0,2.0,11.0,5.5,1.0
2023,div1,Pensacola State,pensacolastatecollege,home,Pearl River,W,7-6,20230218_0h5h,1.0,1.0,0.0,0.0,9.299999999999999,7.0,6.0,5.0,7.0,17.0,0.0,1.0,4.839,126.0,1.505,6.774,0.0,6.774,16.452,2.429,5.806
2023,div1,Pensacola State,pensacolastatecollege,home,Southwest Tennessee,L,3-2,20230128_3w4m,1.0,0.0,1.0,0.0,9.3,7.0,3.0,3.0,9.0,6.0,0.0,0.0,2.903,210.0,1.72,6.774,0.0,8.71,5.806,0.667,2.903
2023,div1,Pensacola State,pensacolastatecollege,home,Southwest Tennessee,W,6-2,20230129_66ol,1.0,1.0,0.0,1.0,7.0,4.0,2.0,2.0,7.0,11.0,0.0,1.0,2.571,238.0,1.571,5.143,0.0,9.0,14.143,1.571,2.571
2023,div1,Pima,pimacommunitycollege,home,Arizona Western,L,10-2,20230225_t3w5,1.0,0.0,1.0,0.0,5.6000000000000005,8.0,10.0,8.0,7.0,6.0,0.0,0.0,12.857,48.0,2.679,12.857,0.0,11.25,9.643,0.857,16.071
2023,div1,Pima,pimacommunitycollege,home,Arizona Western,W,11-10,20230225_bp9g,1.0,1.0,0.0,1.0,8.3,14.0,10.0,10.0,6.0,16.0,3.0,1.0,10.843,56.0,2.41,15.181,3.253,6.506,17.349,2.667,10.843
2023,div1,Pima,pimacommunitycollege,home,Bishop State,L,10-2,20230309_qukm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Bishop State,L,11-1,20230309_guiw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Bishop State,L,13-8,20230311_60y4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Bishop State,W,8-7,20230311_4lng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Central Arizona,L,5-1,20230211_k9mp,1.0,0.0,1.0,0.0,7.0,5.0,5.0,3.0,5.0,3.0,1.0,0.0,3.857,158.0,1.429,6.429,1.286,6.429,3.857,0.6,6.429
2023,div1,Pima,pimacommunitycollege,home,Central Arizona,L,9-1,20230211_a86u,1.0,0.0,1.0,0.0,8.3,12.0,9.0,8.0,5.0,8.0,0.0,0.0,8.675,70.0,2.048,13.012,0.0,5.422,8.675,1.6,9.759
2023,div1,Pima,pimacommunitycollege,home,Cochise,W,5-3,20230314_vyfu,1.0,1.0,0.0,1.0,8.3,8.0,3.0,3.0,2.0,7.0,0.0,1.0,3.253,188.0,1.205,8.675,0.0,2.169,7.59,3.5,3.253
2023,div1,Pima,pimacommunitycollege,home,Cochise,W,7-1,20230314_969i,1.0,1.0,0.0,0.0,7.0,5.0,1.0,1.0,1.0,3.0,0.0,1.0,1.286,475.0,0.857,6.429,0.0,1.286,3.857,3.0,1.286
2023,div1,Pima,pimacommunitycollege,home,Community Christian (CA),L,1-0,20230217_hhqv,1.0,0.0,1.0,0.0,7.0,3.0,1.0,1.0,5.0,9.0,0.0,0.0,1.286,475.0,1.143,3.857,0.0,6.429,11.571,1.8,1.286
2023,div1,Pima,pimacommunitycollege,home,Community Christian (CA),W,12-2,20230218_bp2v,1.0,1.0,0.0,0.0,7.0,5.0,2.0,0.0,2.0,11.0,0.0,1.0,0.0,,1.0,6.429,0.0,2.571,14.143,5.5,2.571
2023,div1,Pima,pimacommunitycollege,home,Community Christian (CA),W,20-0,20230217_ia45,1.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,4.0,10.0,0.0,1.0,0.0,,0.571,0.0,0.0,5.143,12.857,2.5,0.0
2023,div1,Pima,pimacommunitycollege,home,Eastern Arizona,L,6-2,20230304_j88b,1.0,0.0,1.0,0.0,8.0,11.0,6.0,1.0,4.0,7.0,0.0,0.0,1.125,543.0,1.875,12.375,0.0,4.5,7.875,1.75,6.75
2023,div1,Pima,pimacommunitycollege,home,Eastern Arizona,W,1-0,20230304_hvmq,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,,0.286,2.571,0.0,0.0,6.429,,0.0
2023,div1,Pima,pimacommunitycollege,home,Gulf Coast State,L,14-0,20230303_y0ps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Gulf Coast State,W,7-5,20230303_7dk7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Huntingdon College,W,12-9,20230214_qbhl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Huntingdon College,W,6-0,20230214_amiq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Marion Military,L,16-9,20230228_t48f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Marion Military,L,7-0,20230221_xlt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Marion Military,W,5-3,20230221_3dw5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Marion Military,W,8-4,20230228_pgpw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Mesa,W,10-2,20230311_42k0,1.0,1.0,0.0,0.0,9.0,10.0,2.0,2.0,1.0,6.0,0.0,1.0,2.0,306.0,1.222,10.0,0.0,1.0,6.0,6.0,2.0
2023,div1,Pima,pimacommunitycollege,home,Mesa,W,3-0,20230311_a7xb,1.0,1.0,0.0,1.0,7.0,2.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,,0.571,2.571,0.0,2.571,12.857,5.0,0.0
2023,div1,Pima,pimacommunitycollege,home,Miles,L,6-2,20230313_n5oy,1.0,0.0,1.0,0.0,6.0,7.0,3.0,3.0,5.0,4.0,0.0,0.0,4.5,136.0,2.0,10.5,0.0,7.5,6.0,0.8,4.5
2023,div1,Pima,pimacommunitycollege,home,New Mexico,W,7-5,20230204_roz3,1.0,1.0,0.0,1.0,8.3,8.0,5.0,5.0,1.0,13.0,2.0,1.0,5.422,113.0,1.084,8.675,2.169,1.084,14.096,13.0,5.422
2023,div1,Pima,pimacommunitycollege,home,Nunez,W,11-7,20230225_zq4t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Nunez,W,11-9,20230224_nrer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Nunez,W,18-8,20230225_bb0b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Paradise Valley,L,4-3,20230307_c0tp,1.0,0.0,1.0,0.0,6.3,7.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,,1.429,10.0,0.0,2.857,8.571,3.0,5.714
2023,div1,Pima,pimacommunitycollege,home,Paradise Valley,W,4-0,20230307_bot9,1.0,1.0,0.0,0.0,8.3,4.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,,0.602,4.337,0.0,1.084,14.096,13.0,0.0
2023,div1,Pima,pimacommunitycollege,home,Paradise Valley,W,5-2,20230127_db9a,1.0,1.0,0.0,1.0,9.0,6.0,2.0,2.0,3.0,10.0,0.0,1.0,2.0,306.0,1.0,6.0,0.0,3.0,10.0,3.333,2.0
2023,div1,Pima,pimacommunitycollege,home,Paradise Valley,W,7-6,20230128_0iu9,1.0,1.0,0.0,0.0,6.3,6.0,6.0,6.0,6.0,3.0,0.0,1.0,8.571,71.0,1.905,8.571,0.0,8.571,4.286,0.5,8.571
2023,div1,Pima,pimacommunitycollege,home,Paradise Valley,W,8-6,20230127_29v3,1.0,1.0,0.0,1.0,5.6,7.0,6.0,6.0,5.0,4.0,1.0,1.0,9.643,63.0,2.143,11.25,1.607,8.036,6.429,0.8,9.643
2023,div1,Pima,pimacommunitycollege,home,Paradise Valley,W,9-7,20230128_n9xt,1.0,1.0,0.0,1.0,8.3,6.0,7.0,7.0,6.0,10.0,0.0,1.0,7.59,81.0,1.446,6.506,0.0,6.506,10.843,1.667,7.59
2023,div1,Pima,pimacommunitycollege,home,Pearl River,L,11-1,20230210_mnlb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Pearl River,L,17-4,20230210_x50x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Salt Lake,W,8-2,20230203_578n,1.0,1.0,0.0,1.0,9.0,4.0,2.0,1.0,3.0,16.0,0.0,1.0,1.0,611.0,0.778,4.0,0.0,3.0,16.0,5.333,2.0
2023,div1,Pima,pimacommunitycollege,home,South Mountain,L,5-0,20230205_ki3k,1.0,0.0,1.0,0.0,8.3,11.0,5.0,5.0,3.0,7.0,0.0,0.0,5.422,113.0,1.687,11.928,0.0,3.253,7.59,2.333,5.422
2023,div1,Pima,pimacommunitycollege,home,South Mountain,W,10-3,20230228_guel,1.0,1.0,0.0,0.0,7.0,6.0,3.0,3.0,6.0,4.0,0.0,1.0,3.857,158.0,1.714,7.714,0.0,7.714,5.143,0.667,3.857
2023,div1,Pima,pimacommunitycollege,home,South Mountain,W,3-0,20230228_xucs,1.0,1.0,0.0,1.0,9.0,3.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,,0.556,3.0,0.0,2.0,10.0,5.0,0.0
2023,div1,Pima,pimacommunitycollege,home,Southern Nevada,W,8-2,20230203_e4g8,1.0,1.0,0.0,0.0,8.3,6.0,2.0,2.0,6.0,7.0,0.0,1.0,2.169,282.0,1.446,6.506,0.0,6.506,7.59,1.167,2.169
2023,div1,Pima,pimacommunitycollege,home,Wallace-Dothan,L,18-10,20230216_7q2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,div1,Pima,pimacommunitycollege,home,Yavapai,W,12-5,20230214_ts62,1.0,1.0,0.0,1.0,9.0,10.0,5.0,3.0,2.0,14.0,3.0,1.0,3.0,204.0,1.333,10.0,3.0,2.0,14.0,7.0,5.0
2023,div1,Pima,pimacommunitycollege,home,Yavapai,W,3-2,20230214_z0zx,1.0,1.0,0.0,0.0,7.0,3.0,2.0,2.0,3.0,15.0,0.0,1.0,2.571,238.0,0.857,3.857,0.0,3.857,19.286,5.0,2.571
2023,div1,Polk State,polkstatecollege,home,Central Florida,L,5-2,20230127_1f90,1.0,0.0,1.0,0.0,6.300000000000001,5.0,5.0,5.0,4.0,13.0,1.0,0.0,7.143,86.0,1.429,7.143,1.429,5.714,18.571,3.25,7.143
2023,div1,Polk State,polkstatecollege,home,Chipola,L,13-7,20230127_ntwa,1.0,0.0,1.0,0.0,6.4,15.0,17.0,12.0,8.0,9.0,5.0,0.0,16.875,36.0,3.594,21.094,7.031,11.25,12.656,1.125,23.906
