season,njcaa_division,team,team_id,location,opponent,result,score,game_id,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2020,div3,Minnesota North College - Vermilion,vermilioncommunitycollege,home,Rochester,L,7-0,20200228_rht4,1.0,0.0,1.0,0.0,4.0,6.0,5.0,5.0,4.0,3.0,0.0,0.0,11.25,45.0,2.5,13.5,0.0,9.0,6.75,0.75,11.25
2020,div3,Minnesota State,minnesotastatecommunityandtechnical,home,ASA New York,L,13-10,20200312_7aab,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,div3,Minnesota State,minnesotastatecommunityandtechnical,home,Anoka-Ramsey,W,3-0,20200301_4lki,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,14.0,0.0,1.0,0.0,,0.429,1.286,0.0,2.571,18.0,7.0,0.0
2020,div3,Minnesota State,minnesotastatecommunityandtechnical,home,Anoka-Ramsey,W,8-3,20200301_61qd,0.0,1.0,0.0,0.0,7.0,3.0,3.0,2.0,1.0,6.0,0.0,1.0,2.571,198.0,0.571,3.857,0.0,1.286,7.714,6.0,3.857
2020,div3,Minnesota State,minnesotastatecommunityandtechnical,home,Lake Michigan,L,9-6,20200307_zfes,1.0,0.0,1.0,0.0,5.3,4.0,9.0,3.0,5.0,2.0,0.0,0.0,5.094,100.0,1.698,6.792,0.0,8.491,3.396,0.4,15.283
2020,div3,Minnesota State,minnesotastatecommunityandtechnical,home,Lake Michigan,W,8-5,20200307_0mn5,1.0,0.0,0.0,0.0,7.0,8.0,5.0,2.0,2.0,4.0,0.0,,2.571,198.0,1.429,10.286,0.0,2.571,5.143,2.0,6.429
2020,div3,Minnesota State,minnesotastatecommunityandtechnical,home,Lansing,L,8-0,20200308_176c,1.0,0.0,0.0,0.0,6.0,8.0,8.0,3.0,6.0,5.0,0.0,,4.5,113.0,2.333,12.0,0.0,9.0,7.5,0.833,12.0
2020,div3,Minnesota State,minnesotastatecommunityandtechnical,home,Lansing,L,9-1,20200308_amwa,1.0,0.0,0.0,0.0,6.3,15.0,9.0,9.0,2.0,12.0,0.0,,12.857,40.0,2.698,21.429,0.0,2.857,17.143,6.0,12.857
2020,div3,Minnesota State,minnesotastatecommunityandtechnical,home,Minnesota North College - Mesabi Range,W,5-4,20200310_euhl,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,div3,Minnesota State,minnesotastatecommunityandtechnical,home,Mott,L,11-3,20200309_u6yn,1.0,0.0,0.0,0.0,6.3,14.0,11.0,9.0,4.0,6.0,0.0,,12.857,40.0,2.857,20.0,0.0,5.714,8.571,1.5,15.714
2020,div3,Minnesota State,minnesotastatecommunityandtechnical,home,Mott,L,9-1,20200309_jlik,1.0,0.0,1.0,0.0,6.0,9.0,9.0,8.0,9.0,3.0,0.0,0.0,12.0,42.0,3.0,13.5,0.0,13.5,4.5,0.333,13.5
2020,div3,Mohawk Valley,mohawkvalleycommunitycollege,home,Massasoit,L,14-9,20200308_2880,0.0,0.0,1.0,0.0,6.5,11.0,14.0,11.0,10.0,4.0,0.0,0.0,15.231,33.0,3.231,15.231,0.0,13.846,5.538,0.4,19.385
2020,div3,Mohawk Valley,mohawkvalleycommunitycollege,home,Massasoit,L,6-5,20200307_h19v,0.0,0.0,1.0,0.0,5.4,5.0,6.0,6.0,6.0,7.0,1.0,0.0,10.0,51.0,2.037,8.333,1.667,10.0,11.667,1.167,10.0
2020,div3,Mohawk Valley,mohawkvalleycommunitycollege,home,Massasoit,W,4-2,20200307_4t1r,0.0,1.0,0.0,0.0,7.0,4.0,2.0,1.0,3.0,9.0,0.0,1.0,1.286,396.0,1.0,5.143,0.0,3.857,11.571,3.0,2.571
2020,div3,Monroe College - Bronx,monroecollegebronx,home,Raritan Valley,L,11-7,20200223_2i0y,0.0,0.0,1.0,0.0,7.1,12.0,11.0,4.0,5.0,3.0,0.0,0.0,5.07,100.0,2.394,15.211,0.0,6.338,3.803,0.6,13.944
2020,div3,Monroe College - Bronx,monroecollegebronx,home,Raritan Valley,W,5-4,20200223_l6vn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,div3,Monroe College - Bronx,monroecollegebronx,home,Sussex County,L,11-0,20200302_vkvv,1.0,0.0,1.0,0.0,4.3,13.0,11.0,11.0,8.0,7.0,0.0,0.0,23.023,22.0,4.884,27.209,0.0,16.744,14.651,0.875,23.023
2020,div3,Monroe College - Bronx,monroecollegebronx,home,UConn Avery Point,L,12-8,20200311_qzfp,1.0,0.0,1.0,0.0,6.3,14.0,12.0,11.0,10.0,8.0,1.0,0.0,15.714,32.0,3.81,20.0,1.429,14.286,11.429,0.8,17.143
2020,div3,Monroe College - Bronx,monroecollegebronx,home,Virginia Peninsula Community College,L,10-5,20200307_89oq,1.0,0.0,1.0,0.0,7.300000000000001,7.0,10.0,6.0,12.0,14.0,0.0,0.0,7.397,69.0,2.603,8.63,0.0,14.795,17.26,1.167,12.329
2020,div3,Monroe College - Bronx,monroecollegebronx,home,Virginia Peninsula Community College,L,7-3,20200308_blb3,1.0,0.0,1.0,0.0,5.300000000000001,10.0,7.0,7.0,3.0,7.0,0.0,0.0,11.887,43.0,2.453,16.981,0.0,5.094,11.887,2.333,11.887
2020,div3,Monroe College - Bronx,monroecollegebronx,home,Virginia Peninsula Community College,W,6-3,20200308_5s63,1.0,1.0,0.0,0.0,6.3,8.0,3.0,2.0,7.0,3.0,0.0,1.0,2.857,178.0,2.381,11.429,0.0,10.0,4.286,0.429,4.286
2020,div3,Montgomery County,montgomerycountycommunitycollegepa,home,Chestnut Hill JV,W,10-4,20200311_pq3p,1.0,1.0,0.0,1.0,7.0,4.0,4.0,0.0,5.0,13.0,0.0,1.0,0.0,,1.286,5.143,0.0,6.429,16.714,2.6,5.143
2020,div3,Montgomery County,montgomerycountycommunitycollegepa,home,Ocean County,W,19-5,20200310_axvj,1.0,1.0,0.0,0.0,7.0,7.0,5.0,3.0,1.0,7.0,1.0,1.0,3.857,132.0,1.143,9.0,1.286,1.286,9.0,7.0,6.429
2020,div3,North Arkansas,northarkansascollege,home,Dallas College - Richland,L,11-2,20200214_nptk,1.0,0.0,1.0,0.0,7.0,14.0,11.0,7.0,1.0,7.0,1.0,0.0,9.0,57.0,2.143,18.0,1.286,1.286,9.0,7.0,14.143
2020,div3,North Arkansas,northarkansascollege,home,Dallas College - Richland,L,12-2,20200214_y8ta,1.0,0.0,1.0,0.0,6.3,12.0,12.0,7.0,7.0,6.0,1.0,0.0,10.0,51.0,3.016,17.143,1.429,10.0,8.571,0.857,17.143
2020,div3,North Arkansas,northarkansascollege,home,Dallas College - Richland,L,19-8,20200215_vrn4,1.0,0.0,1.0,0.0,5.3,14.0,19.0,19.0,3.0,2.0,1.0,0.0,32.264,16.0,3.208,23.774,1.698,5.094,3.396,0.667,32.264
2020,div3,North Arkansas,northarkansascollege,home,Dallas College - Richland,L,6-2,20200215_gr9n,1.0,0.0,1.0,0.0,6.3,8.0,6.0,4.0,5.0,12.0,0.0,0.0,5.714,89.0,2.063,11.429,0.0,7.143,17.143,2.4,8.571
2020,div3,North Arkansas,northarkansascollege,home,Evangel JV,L,2-0,20200219_oe4c,1.0,0.0,1.0,0.0,6.0,6.0,2.0,1.0,2.0,5.0,0.0,0.0,1.5,339.0,1.333,9.0,0.0,3.0,7.5,2.5,3.0
2020,div3,North Arkansas,northarkansascollege,home,Evangel JV,W,7-6,20200219_yf47,1.0,1.0,0.0,0.0,9.6,14.0,6.0,4.0,10.0,14.0,0.0,1.0,3.75,136.0,2.5,13.125,0.0,9.375,13.125,1.4,5.625
2020,div3,North Arkansas,northarkansascollege,home,Highland (KS),L,12-5,20200221_qxcc,1.0,0.0,1.0,0.0,6.300000000000001,10.0,12.0,11.0,3.0,10.0,1.0,0.0,15.714,32.0,2.063,14.286,1.429,4.286,14.286,3.333,17.143
2020,div3,North Arkansas,northarkansascollege,home,Highland (KS),L,8-2,20200222_076j,1.0,0.0,1.0,0.0,9.0,11.0,8.0,7.0,5.0,6.0,1.0,0.0,7.0,73.0,1.778,11.0,1.0,5.0,6.0,1.2,8.0
2020,div3,North Arkansas,northarkansascollege,home,Highland (KS),W,6-5,20200221_8tln,1.0,1.0,0.0,1.0,5.5,6.0,5.0,2.0,4.0,8.0,0.0,1.0,3.273,155.0,1.818,9.818,0.0,6.545,13.091,2.0,8.182
2020,div3,North Arkansas,northarkansascollege,home,Moraine Valley,L,12-7,20200308_4mdm,1.0,0.0,1.0,0.0,6.3,11.0,12.0,9.0,7.0,6.0,3.0,0.0,12.857,40.0,2.857,15.714,4.286,10.0,8.571,0.857,17.143
2020,div3,North Arkansas,northarkansascollege,home,National Park,L,13-6,20200303_x4xy,0.0,0.0,1.0,0.0,6.2,18.0,14.0,13.0,9.0,6.0,3.0,0.0,18.871,27.0,4.355,26.129,4.355,13.065,8.71,0.667,20.323
2020,div3,North Arkansas,northarkansascollege,home,National Park,L,14-13,20200303_s1hm,0.0,0.0,1.0,0.0,4.6000000000000005,17.0,13.0,11.0,5.0,10.0,4.0,0.0,21.522,24.0,4.783,33.261,7.826,9.783,19.565,2.0,25.435
2020,div3,North Arkansas,northarkansascollege,home,North Central Missouri,L,5-4,20200208_yram,1.0,0.0,1.0,0.0,11.0,9.0,5.0,2.0,7.0,8.0,1.0,0.0,1.636,311.0,1.455,7.364,0.818,5.727,6.545,1.143,4.091
2020,div3,North Arkansas,northarkansascollege,home,North Central Missouri,L,9-7,20200209_i3uy,1.0,0.0,1.0,0.0,10.0,12.0,9.0,5.0,7.0,13.0,1.0,0.0,4.5,113.0,1.9,10.8,0.9,6.3,11.7,1.857,8.1
2020,div3,North Arkansas,northarkansascollege,home,North Central Missouri,W,6-2,20200208_ihvv,1.0,1.0,0.0,1.0,7.0,6.0,2.0,2.0,3.0,6.0,1.0,1.0,2.571,198.0,1.286,7.714,1.286,3.857,7.714,2.0,2.571
2020,div3,North Arkansas,northarkansascollege,home,North Central Missouri,W,9-1,20200209_57gt,1.0,1.0,0.0,0.0,7.0,3.0,1.0,1.0,6.0,5.0,0.0,1.0,1.286,396.0,1.286,3.857,0.0,7.714,6.429,0.833,1.286
2020,div3,North Arkansas,northarkansascollege,home,Rock Valley,L,10-7,20200306_o5do,1.0,0.0,1.0,0.0,6.3,8.0,10.0,6.0,8.0,8.0,2.0,0.0,8.571,59.0,2.54,11.429,2.857,11.429,11.429,1.0,14.286
2020,div3,North Arkansas,northarkansascollege,home,Spoon River,L,1-0,20200229_ena6,1.0,0.0,1.0,0.0,6.300000000000001,5.0,1.0,0.0,6.0,9.0,0.0,0.0,0.0,,1.746,7.143,0.0,8.571,12.857,1.5,1.429
2020,div3,North Arkansas,northarkansascollege,home,Spoon River,L,8-7,20200301_m6tf,1.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,1.0,4.0,0.0,,12.0,42.0,2.0,15.0,0.0,3.0,12.0,4.0,12.0
2020,div3,North Arkansas,northarkansascollege,home,Spoon River,W,10-9,20200229_hyn3,1.0,1.0,0.0,0.0,7.300000000000001,13.0,9.0,8.0,6.0,10.0,1.0,1.0,9.863,52.0,2.603,16.027,1.233,7.397,12.329,1.667,11.096
2020,div3,North Arkansas,northarkansascollege,home,Spoon River,W,3-2,20200301_0ub5,1.0,1.0,0.0,0.0,7.0,7.0,2.0,2.0,1.0,10.0,0.0,1.0,2.571,198.0,1.143,9.0,0.0,1.286,12.857,10.0,2.571
2020,div3,North Arkansas,northarkansascollege,home,Western Tech,W,10-0,20200307_nkt6,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,,1.0,9.0,0.0,0.0,5.4,,0.0
2020,div3,North Arkansas,northarkansascollege,home,Western Tech,W,11-4,20200307_4p87,1.0,1.0,0.0,1.0,7.0,12.0,4.0,2.0,4.0,4.0,0.0,1.0,2.571,198.0,2.286,15.429,0.0,5.143,5.143,1.0,5.143
2020,div3,Northampton,northamptoncommunitycollege,home,Chesapeake,L,5-3,20200308_482p,1.0,0.0,1.0,0.0,7.0,5.0,5.0,4.0,5.0,9.0,0.0,0.0,5.143,99.0,1.429,6.429,0.0,6.429,11.571,1.8,6.429
2020,div3,Northampton,northamptoncommunitycollege,home,DuPage,L,17-5,20200309_217o,1.0,0.0,1.0,0.0,4.6000000000000005,15.0,17.0,13.0,4.0,5.0,3.0,0.0,25.435,20.0,4.13,29.348,5.87,7.826,9.783,1.25,33.261
2020,div3,Northampton,northamptoncommunitycollege,home,DuPage,L,7-3,20200308_g6sz,1.0,0.0,1.0,0.0,6.0,12.0,7.0,7.0,3.0,9.0,1.0,0.0,10.5,48.0,2.5,18.0,1.5,4.5,13.5,3.0,10.5
2020,div3,Northampton,northamptoncommunitycollege,home,Henry Ford,L,13-7,20200311_a8ke,1.0,0.0,1.0,0.0,5.3,13.0,13.0,9.0,4.0,6.0,1.0,0.0,15.283,33.0,3.208,22.075,1.698,6.792,10.189,1.5,22.075
2020,div3,Northampton,northamptoncommunitycollege,home,Henry Ford,L,16-10,20200311_dqvm,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2020,div3,Northampton,northamptoncommunitycollege,home,Penn State - Dubois,W,7-5,20200309_g2uo,1.0,1.0,0.0,0.0,7.0,9.0,5.0,1.0,0.0,3.0,0.0,1.0,1.286,396.0,1.286,11.571,0.0,0.0,3.857,,6.429
2020,div3,Northampton,northamptoncommunitycollege,home,RCSJ Cumberland,L,14-12,20200303_nrjt,1.0,0.0,1.0,0.0,7.3,16.0,14.0,7.0,2.0,6.0,0.0,0.0,8.63,59.0,2.466,19.726,0.0,2.466,7.397,3.0,17.26
2020,div3,Northampton,northamptoncommunitycollege,home,St. Clair County,W,16-6,20200310_9hd0,1.0,1.0,0.0,0.0,4.3,6.0,6.0,6.0,1.0,5.0,1.0,1.0,12.558,41.0,1.628,12.558,2.093,2.093,10.465,5.0,12.558
2020,div3,Northampton,northamptoncommunitycollege,home,St. Clair County,W,7-5,20200312_p8f4,1.0,1.0,0.0,0.0,6.3,7.0,5.0,5.0,5.0,14.0,0.0,1.0,7.143,71.0,1.905,10.0,0.0,7.143,20.0,2.8,7.143
2020,div3,Northampton,northamptoncommunitycollege,home,Westmoreland,W,9-3,20200312_bi3c,1.0,1.0,0.0,0.0,7.0,9.0,3.0,3.0,1.0,8.0,0.0,1.0,3.857,132.0,1.429,11.571,0.0,1.286,10.286,8.0,3.857
2020,div3,Northern Essex,northernessexcommunitycollege,home,UConn Avery Point,L,6-3,20200308_acxc,0.0,0.0,1.0,0.0,7.0,8.0,6.0,6.0,4.0,5.0,0.0,0.0,7.714,66.0,1.714,10.286,0.0,5.143,6.429,1.25,7.714
2020,div3,Northern Essex,northernessexcommunitycollege,home,UConn Avery Point,W,5-4,20200308_qttq,0.0,1.0,0.0,0.0,7.0,7.0,5.0,4.0,3.0,3.0,0.0,1.0,5.143,99.0,1.429,9.0,0.0,3.857,3.857,1.0,6.429
2020,div3,Oakton,oaktoncommunitycollege,home,Iowa Central,L,9-0,20200307_jyj7,0.0,0.0,1.0,0.0,6.3,7.0,9.0,8.0,10.0,9.0,1.0,0.0,11.429,45.0,2.698,10.0,1.429,14.286,12.857,0.9,12.857
2020,div3,Oakton,oaktoncommunitycollege,home,Iowa Central,T,4-4,20200307_y9su,0.0,0.0,0.0,0.0,6.3,8.0,5.0,3.0,3.0,9.0,0.0,,4.286,119.0,1.746,11.429,0.0,4.286,12.857,3.0,7.143
2020,div3,Ocean County,oceancountycollege,home,Montgomery County,L,19-5,20200310_axvj,0.0,0.0,1.0,0.0,7.0,18.0,19.0,15.0,4.0,8.0,2.0,0.0,19.286,26.0,3.143,23.143,2.571,5.143,10.286,2.0,24.429
2020,div3,Ocean County,oceancountycollege,home,Raritan Valley,L,14-4,20200311_0tfe,0.0,0.0,1.0,0.0,7.0,9.0,14.0,9.0,6.0,4.0,2.0,0.0,11.571,44.0,2.143,11.571,2.571,7.714,5.143,0.667,18.0
2020,div3,Ocean County,oceancountycollege,home,Salem,L,3-2,20200308_pn28,0.0,0.0,1.0,0.0,7.0,6.0,0.0,3.0,5.0,11.0,0.0,0.0,3.857,132.0,1.571,7.714,0.0,6.429,14.143,2.2,0.0
2020,div3,Ocean County,oceancountycollege,home,Salem,W,14-10,20200308_4yam,1.0,1.0,0.0,0.0,7.0,14.0,8.0,4.0,2.0,6.0,0.0,1.0,5.143,99.0,2.286,18.0,0.0,2.571,7.714,3.0,10.286
2020,div3,Owens,owenscommunitycollege,home,Eastern Gateway Community College,L,9-4,20200304_d3eq,0.0,0.0,1.0,0.0,5.300000000000001,8.0,9.0,7.0,1.0,6.0,1.0,0.0,11.887,43.0,1.698,13.585,1.698,1.698,10.189,6.0,15.283
2020,div3,Owens,owenscommunitycollege,home,Eastern Gateway Community College,W,12-11,20200304_9qib,1.0,1.0,0.0,0.0,6.300000000000001,10.0,11.0,11.0,10.0,6.0,2.0,1.0,15.714,32.0,3.175,14.286,2.857,14.286,8.571,0.6,15.714
2020,div3,Prince George's,princegeorgescommunitycollege,home,Anne Arundel,W,7-2,20200310_f2yj,1.0,1.0,0.0,0.0,9.0,6.0,2.0,1.0,4.0,9.0,0.0,1.0,1.0,509.0,1.111,6.0,0.0,4.0,9.0,2.25,2.0
2020,div3,Prince George's,princegeorgescommunitycollege,home,Brookdale,L,4-3,20200229_71xy,0.0,0.0,1.0,0.0,7.0,6.0,4.0,3.0,2.0,10.0,2.0,0.0,3.857,132.0,1.143,7.714,2.571,2.571,12.857,5.0,5.143
2020,div3,Prince George's,princegeorgescommunitycollege,home,Brookdale,W,1-0,20200229_7k4q,1.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,,0.857,6.429,0.0,1.286,11.571,9.0,0.0
2020,div3,Prince George's,princegeorgescommunitycollege,home,Bucks County,L,7-6,20200307_7f1a,1.0,0.0,1.0,0.0,8.3,12.0,7.0,5.0,4.0,7.0,0.0,0.0,5.422,94.0,1.928,13.012,0.0,4.337,7.59,1.75,7.59
2020,div3,Prince George's,princegeorgescommunitycollege,home,Bucks County,W,3-1,20200308_vgiw,1.0,1.0,0.0,1.0,8.3,3.0,1.0,1.0,6.0,13.0,0.0,1.0,1.084,469.0,1.084,3.253,0.0,6.506,14.096,2.167,1.084
2020,div3,Prince George's,princegeorgescommunitycollege,home,Eastern Gateway Community College,L,4-3,20200223_hnfr,1.0,0.0,1.0,0.0,8.3,8.0,4.0,3.0,4.0,3.0,0.0,0.0,3.253,156.0,1.446,8.675,0.0,4.337,3.253,0.75,4.337
2020,div3,Prince George's,princegeorgescommunitycollege,home,Eastern Gateway Community College,W,7-4,20200222_syuw,0.0,1.0,0.0,1.0,7.0,6.0,4.0,2.0,4.0,4.0,0.0,1.0,2.571,198.0,1.429,7.714,0.0,5.143,5.143,1.0,5.143
2020,div3,Prince George's,princegeorgescommunitycollege,home,Eastern Gateway Community College,W,7-6,20200222_8doh,1.0,1.0,0.0,0.0,7.0,9.0,6.0,5.0,5.0,7.0,3.0,1.0,6.429,79.0,2.0,11.571,3.857,6.429,9.0,1.4,7.714
2020,div3,Prince George's,princegeorgescommunitycollege,home,Southern Maryland,L,1-0,20200301_dysq,1.0,0.0,1.0,0.0,7.2,9.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,,1.667,11.25,0.0,3.75,7.5,2.0,1.25
2020,div3,Prince George's,princegeorgescommunitycollege,home,Southern Maryland,W,2-0,20200301_vx6o,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,,0.571,2.571,0.0,2.571,12.857,5.0,0.0
2020,div3,Queensborough,queensboroughcommunitycollege,home,Rockland,L,12-4,20200304_gnva,1.0,0.0,1.0,0.0,6.0,0.0,8.0,8.0,4.0,5.0,0.0,0.0,12.0,42.0,0.667,0.0,0.0,6.0,7.5,1.25,12.0
2020,div3,Queensborough,queensboroughcommunitycollege,home,Ulster County,L,11-3,20200307_kmaw,1.0,0.0,1.0,0.0,5.1,7.0,12.0,8.0,8.0,9.0,0.0,0.0,14.118,36.0,2.941,12.353,0.0,14.118,15.882,1.125,21.176
2020,div3,Queensborough,queensboroughcommunitycollege,home,Ulster County,L,6-5,20200307_3r5v,1.0,0.0,1.0,0.0,6.0,5.0,6.0,5.0,6.0,8.0,0.0,0.0,7.5,68.0,1.833,7.5,0.0,9.0,12.0,1.333,9.0
2020,div3,Queensborough,queensboroughcommunitycollege,home,Westchester,L,12-3,20200305_mf0a,1.0,0.0,1.0,0.0,5.300000000000001,7.0,12.0,7.0,7.0,9.0,0.0,0.0,11.887,43.0,2.642,11.887,0.0,11.887,15.283,1.286,20.377
2020,div3,RCSJ Cumberland,rowancollegeofsouthjerseycumberland,home,Bryant & Stratton (VA),L,7-6,20200215_rt7i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,div3,RCSJ Cumberland,rowancollegeofsouthjerseycumberland,home,Bryant & Stratton (VA),L,8-5,20200216_rppm,1.0,0.0,1.0,0.0,8.0,12.0,8.0,8.0,5.0,5.0,0.0,0.0,9.0,57.0,2.125,13.5,0.0,5.625,5.625,1.0,9.0
2020,div3,RCSJ Cumberland,rowancollegeofsouthjerseycumberland,home,Bryant & Stratton (VA),W,6-2,20200216_xwht,1.0,1.0,0.0,0.0,7.0,5.0,2.0,2.0,5.0,6.0,0.0,1.0,2.571,198.0,1.429,6.429,0.0,6.429,7.714,1.2,2.571
2020,div3,RCSJ Cumberland,rowancollegeofsouthjerseycumberland,home,Delaware County,W,14-1,20200309_xk01,0.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,6.0,8.0,0.0,1.0,0.0,,1.286,3.857,0.0,7.714,10.286,1.333,1.286
2020,div3,RCSJ Cumberland,rowancollegeofsouthjerseycumberland,home,Delaware County,W,14-2,20200309_2ki9,0.0,1.0,0.0,0.0,7.0,5.0,2.0,0.0,5.0,12.0,0.0,1.0,0.0,,1.429,6.429,0.0,6.429,15.429,2.4,2.571
2020,div3,RCSJ Cumberland,rowancollegeofsouthjerseycumberland,home,Morris,W,1-0,20200308_thwi,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,5.0,9.0,0.0,1.0,0.0,,0.857,1.286,0.0,6.429,11.571,1.8,0.0
2020,div3,RCSJ Cumberland,rowancollegeofsouthjerseycumberland,home,Morris,W,9-8,20200308_aolz,0.0,1.0,0.0,0.0,7.0,2.0,8.0,2.0,2.0,8.0,2.0,1.0,2.571,198.0,0.571,2.571,2.571,2.571,10.286,4.0,10.286
2020,div3,RCSJ Cumberland,rowancollegeofsouthjerseycumberland,home,Northampton,W,14-12,20200303_nrjt,0.0,1.0,0.0,0.0,8.3,8.0,11.0,8.0,7.0,16.0,1.0,1.0,8.675,59.0,1.807,8.675,1.084,7.59,17.349,2.286,11.928
2020,div3,RCSJ Cumberland,rowancollegeofsouthjerseycumberland,home,SUNY Adirondack,W,8-1,20200222_zmfv,0.0,1.0,0.0,0.0,6.300000000000001,3.0,1.0,1.0,1.0,10.0,0.0,1.0,1.429,356.0,0.635,4.286,0.0,1.429,14.286,10.0,1.429
2020,div3,RCSJ Cumberland,rowancollegeofsouthjerseycumberland,home,SUNY Adirondack,W,9-5,20200223_z2ju,0.0,1.0,0.0,0.0,9.0,7.0,5.0,4.0,10.0,9.0,0.0,1.0,4.0,127.0,1.889,7.0,0.0,10.0,9.0,0.9,5.0
2020,div3,RCSJ Cumberland,rowancollegeofsouthjerseycumberland,home,SUNY Adirondack,W,9-8,20200222_rnmc,0.0,1.0,0.0,0.0,6.300000000000001,8.0,7.0,7.0,5.0,6.0,0.0,1.0,10.0,51.0,2.063,11.429,0.0,7.143,8.571,1.2,10.0
2020,div3,RCSJ Cumberland,rowancollegeofsouthjerseycumberland,home,Union,T,4-4,20200301_ik76,0.0,0.0,0.0,0.0,6.0,9.0,4.0,2.0,3.0,7.0,0.0,,3.0,170.0,2.0,13.5,0.0,4.5,10.5,2.333,6.0
2020,div3,RCSJ Cumberland,rowancollegeofsouthjerseycumberland,home,Union,W,30-1,20200301_8ztp,0.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,3.0,9.0,0.0,1.0,0.0,,0.857,3.857,0.0,3.857,11.571,3.0,1.286
2020,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,home,Atlantic Cape,W,12-3,20200308_9iik,1.0,1.0,0.0,0.0,7.0,3.0,3.0,3.0,2.0,7.0,0.0,1.0,3.857,132.0,0.714,3.857,0.0,2.571,9.0,3.5,3.857
2020,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,home,Atlantic Cape,W,16-4,20200309_o2bp,1.0,1.0,0.0,0.0,9.0,6.0,4.0,2.0,6.0,3.0,0.0,1.0,2.0,254.0,1.333,6.0,0.0,6.0,3.0,0.5,4.0
2020,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,home,Atlantic Cape,W,9-5,20200308_qn58,1.0,1.0,0.0,0.0,7.0,7.0,5.0,4.0,3.0,9.0,1.0,1.0,5.143,99.0,1.429,9.0,1.286,3.857,11.571,3.0,6.429
2020,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,home,Camden County,W,12-2,20200312_1xri,1.0,1.0,0.0,0.0,8.0,6.0,2.0,2.0,5.0,14.0,0.0,1.0,2.25,226.0,1.375,6.75,0.0,5.625,15.75,2.8,2.25
2020,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,home,Delaware Tech,W,13-0,20200229_u1qw,1.0,1.0,0.0,0.0,6.300000000000001,1.0,0.0,0.0,2.0,15.0,0.0,1.0,0.0,,0.476,1.429,0.0,2.857,21.429,7.5,0.0
2020,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,home,Mercer County,L,7-6,20200305_9mpq,1.0,0.0,1.0,0.0,9.0,10.0,7.0,3.0,5.0,8.0,0.0,0.0,3.0,170.0,1.667,10.0,0.0,5.0,8.0,1.6,7.0
2020,div3,RCSJ Gloucester,rowancollegesouthjerseygloucester,home,Rowan Burlington,W,12-3,20200311_bfn5,1.0,1.0,0.0,1.0,9.0,3.0,3.0,2.0,6.0,11.0,2.0,1.0,2.0,254.0,1.0,3.0,2.0,6.0,11.0,1.833,3.0
2020,div3,Rhode Island,communitycollegeofrhodeisland,home,Delta,L,2-0,20200306_0wmr,0.0,0.0,0.0,0.0,5.300000000000001,9.0,2.0,2.0,2.0,7.0,0.0,,3.396,150.0,2.075,15.283,0.0,3.396,11.887,3.5,3.396
2020,div3,Rhode Island,communitycollegeofrhodeisland,home,Delta,L,8-7,20200306_rl9v,0.0,0.0,0.0,0.0,7.1,16.0,8.0,5.0,3.0,5.0,0.0,,6.338,80.0,2.676,20.282,0.0,3.803,6.338,1.667,10.141
2020,div3,Rhode Island,communitycollegeofrhodeisland,home,Minnesota North College - Vermilion,W,4-0,20200310_ru0p,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,,0.143,1.286,0.0,0.0,19.286,,0.0
2020,div3,Rhode Island,communitycollegeofrhodeisland,home,Mott,L,7-0,20200308_sui5,0.0,0.0,0.0,0.0,4.6,10.0,7.0,7.0,4.0,6.0,0.0,,13.696,37.0,3.043,19.565,0.0,7.826,11.739,1.5,13.696
