date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff,game_win_loss,game_id
Apr 16,home,Borough of Manhattan,,,,,9.0,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2014,2013-14,div1,Globe Tech,globeinstituteoftechnology,edelluacesalvarezmogu,Edel Luaces-Alvarez,,,
Apr 28,home,Bronx,W,11-1,11.0,1.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2014,2013-14,div1,Globe Tech,globeinstituteoftechnology,edelluacesalvarezmogu,Edel Luaces-Alvarez,,,
Feb 8,home,Odessa,L,8-4,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,4.0,win,
Feb 8,home,Odessa,L,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
Feb 9,home,Western Texas,L,10-4,10.0,4.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,6.0,win,20140209_gbam
Feb 9,home,Western Texas,W,8-7,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
Feb 18,home,Independence,W,15-7,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,8.0,win,
Feb 20,home,Independence,W,9-6,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,3.0,win,
Feb 22,home,Southeast,L,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
Feb 22,home,Southeast,W,5-1,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,4.0,win,
Feb 23,home,Southeast,W,11-1,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,10.0,win,
Feb 24,home,Northern Oklahoma Enid,L,11-10,11.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
Feb 24,home,Northern Oklahoma Enid,L,9-7,9.0,7.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,2.0,win,20140224_3t00
Feb 28,home,Colby,L,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
Feb 28,home,Colby,W,8-6,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,2.0,win,
Mar 6,home,Cloud County,W,5-3,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,2.0,win,
Mar 6,home,Cloud County,L,11-7,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,4.0,win,
Mar 9,home,Cloud County,W,8-6,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,2.0,win,
Mar 9,home,Cloud County,W,10-9,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
Mar 12,home,Colby,W,8-2,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,6.0,win,
Mar 12,home,Colby,W,10-4,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,6.0,win,
Mar 13,home,Brown Mackie,W,12-0,12.0,0.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,12.0,win,20140313_el3q
Mar 15,home,MCC-Longview,W,10-7,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,3.0,win,
Mar 15,home,MCC-Longview,W,8-4,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,4.0,win,
Mar 19,home,Allen County,W,7-5,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,2.0,win,
Mar 22,home,Barton,W,7-3,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,4.0,win,
Mar 22,home,Barton,L,11-8,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,3.0,win,
Mar 23,home,Barton,W,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
Mar 23,home,Barton,W,4-1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,3.0,win,
Mar 25,home,Coffeyville,L,8-6,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,2.0,win,
Mar 29,home,Dodge City,W,5-1,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,4.0,win,
Mar 29,home,Dodge City,L,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
Mar 30,home,Dodge City,L,9-5,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,4.0,win,
Mar 30,home,Dodge City,W,12-2,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,10.0,win,
Apr 1,home,Cowley,L,9-4,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,5.0,win,
Apr 5,home,Garden City,L,10-1,10.0,1.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,9.0,win,20140405_fuzj
Apr 5,home,Garden City,L,11-6,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,5.0,win,
Apr 6,home,Garden City,L,4-0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,4.0,win,
Apr 6,home,Garden City,W,9-1,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,8.0,win,
Apr 8,home,Seminole State (OK),W,5-3,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,2.0,win,
Apr 9,home,Central Christian JV,W,19-1,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,18.0,win,
Apr 11,home,Hutchinson,L,6-0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,6.0,win,
Apr 12,home,Hutchinson,W,8-7,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
Apr 12,home,Hutchinson,W,10-5,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,5.0,win,
Apr 13,home,Hutchinson,W,15-14,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
Apr 16,home,Tabor College JV,W,12-3,12.0,3.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,9.0,win,20140416_3976
Apr 16,home,Tabor College JV,W,14-4,14.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,10.0,win,
Apr 18,home,Pratt,W,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
Apr 18,home,Pratt,L,7-1,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,6.0,win,
Apr 19,home,Pratt,W,6-4,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,2.0,win,
Apr 19,home,Pratt,L,10-3,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,7.0,win,
Apr 22,home,Cowley,W,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
Apr 23,home,Brown Mackie,L,12-5,12.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,7.0,win,
Apr 26,home,Seward County,W,7-1,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,6.0,win,
Apr 26,home,Seward County,L,17-7,17.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,10.0,win,
Apr 27,home,Seward County,W,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
Apr 27,home,Seward County,W,17-7,17.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,10.0,win,
May 3,home,Fort Scott,W,12-1,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,11.0,win,
May 3,home,Fort Scott,W,7-6,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
May 9,home,Cowley,L,16-5,16.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,11.0,win,
May 10,home,Seward County,L,8-7,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Butler,butlercommunitycollegeks,miguelvasqueziewd,Miguel Vasquez,1.0,win,
Feb 15,home,Allen County,W,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,2.0,win,
Feb 15,home,Allen County,W,8-3,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,5.0,win,
Feb 16,home,Allen County,W,7-3,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,4.0,win,
Feb 21,home,Tyler,W,9-1,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,8.0,win,
Feb 22,home,Tyler,L,6-0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,6.0,win,
Feb 22,home,Tyler,W,10-7,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,3.0,win,
Feb 24,home,Hinds,L,8-7,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,1.0,win,
Feb 24,home,Hinds,W,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,2.0,win,
Feb 26,home,Northwest Mississippi,W,9-3,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,6.0,win,
Feb 26,home,Northwest Mississippi,L,8-2,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,6.0,win,
Mar 1,home,Southwest Mississippi,W,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,1.0,win,
Mar 1,home,Coahoma,W,10-1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,9.0,win,
Mar 2,home,Southwest Mississippi,L,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,1.0,win,
Mar 2,home,Southwest Mississippi,W,11-6,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,5.0,win,
Mar 8,home,Kishwaukee,W,16-6,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,10.0,win,
Mar 8,home,Hinds,L,5-1,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,4.0,win,
Mar 9,home,Hinds,L,11-10,11.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,1.0,win,
Mar 9,home,Hinds,W,11-3,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,8.0,win,
Mar 14,home,Tyler,W,2-1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,1.0,win,
Mar 14,home,Tyler,L,6-0,6.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,6.0,win,20140314_ryji
Mar 15,home,Tyler,L,6-3,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,3.0,win,
Mar 18,home,Northeast Mississippi,W,5-4,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,1.0,win,
Mar 18,home,Northeast Mississippi,W,3-2,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,1.0,win,
Mar 19,home,Williams Baptist College JV,W,12-0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,12.0,win,
Mar 19,home,Williams Baptist College JV,W,13-2,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,11.0,win,
Mar 24,home,Northwest Mississippi,L,18-8,18.0,8.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,10.0,win,20140324_obav
Mar 24,home,Northwest Mississippi,W,5-0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,5.0,win,
Mar 26,home,Southeast,W,5-3,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,2.0,win,
Mar 26,home,Southeast,W,4-3,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,1.0,win,
Mar 28,home,Meridian,L,13-3,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,10.0,win,
Mar 29,home,Meridian,L,10-4,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,6.0,win,
Mar 29,home,Meridian,L,4-2,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,2.0,win,
Apr 2,home,Eastern Oklahoma State,L,8-1,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,7.0,win,
Apr 2,home,Eastern Oklahoma State,L,7-2,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,5.0,win,
Apr 5,home,Eastern Oklahoma State,L,3-1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,2.0,win,
Apr 5,home,Eastern Oklahoma State,W,10-6,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,4.0,win,
Apr 11,home,Northeastern Oklahoma A&M,L,6-1,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,5.0,win,
Apr 11,home,Northeastern Oklahoma A&M,W,8-4,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,4.0,win,
Apr 12,home,Northeastern Oklahoma A&M,L,9-8,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,1.0,win,
Apr 15,home,Central Baptist College,W,8-2,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,6.0,win,
Apr 15,home,Central Baptist College,W,12-1,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,11.0,win,
Apr 18,home,Seminole State (OK),L,9-0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,9.0,win,
Apr 18,home,Seminole State (OK),L,6-1,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,5.0,win,
Apr 19,home,Seminole State (OK),L,4-1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,3.0,win,
Apr 19,home,Seminole State (OK),L,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,1.0,win,
Apr 22,home,Central Baptist College,W,8-2,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,6.0,win,
Apr 22,home,Central Baptist College,W,12-1,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,11.0,win,
Apr 25,home,Rose State,W,6-5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,1.0,win,
Apr 25,home,Rose State,L,9-5,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,4.0,win,
Apr 26,home,Rose State,W,19-8,19.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,11.0,win,
Apr 26,home,Rose State,W,7-6,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,1.0,win,
Apr 29,home,Northeastern Oklahoma A&M,L,7-5,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,2.0,win,
May 1,home,Connors State,L,4-1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,3.0,win,
May 1,home,Connors State,L,3-0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,3.0,win,
May 3,home,Connors State,L,7-1,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,6.0,win,
May 3,home,Connors State,L,11-0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,11.0,win,
May 9,home,Northeastern Oklahoma A&M,L,7-2,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,5.0,win,
May 10,home,Connors State,L,4-1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,2013-14,div1,Arkansas Baptist,arkansasbaptistcollege,dominicksilveiracfo5,Dominick Silveira,3.0,win,
