date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff,game_win_loss,game_id
Feb 18,home,Georgia Perimeter,W,7-5,7.0,5.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Feb 22,home,DuPage,L,1-0,1.0,0.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Feb 22,home,DuPage,L,4-1,4.0,1.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Feb 26,home,Georgia Perimeter,L,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Feb 26,home,Georgia Perimeter,L,6-1,6.0,1.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Feb 28,home,Southeastern-Whiteville,L,8-4,8.0,4.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Feb 28,home,Southeastern-Whiteville,L,9-2,9.0,2.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 1,home,Southeastern-Whiteville,W,10-9,10.0,9.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 1,home,Southeastern-Whiteville,L,8-7,8.0,7.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 7,home,Louisburg,W,4-1,4.0,1.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 7,home,Louisburg,W,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 8,home,Louisburg,W,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 8,home,Louisburg,W,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 12,home,Anderson University,W,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 12,home,Anderson University,W,8-1,8.0,1.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 14,home,Spartanburg Methodist,L,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 14,home,Spartanburg Methodist,L,10-1,10.0,1.0,9.0,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 15,home,Spartanburg Methodist,L,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 15,home,Spartanburg Methodist,L,11-6,11.0,6.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 21,home,USC Sumter,L,7-6,7.0,6.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 21,home,USC Sumter,L,4-2,4.0,2.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 28,home,Guilford Tech,L,4-0,4.0,0.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 28,home,Guilford Tech,W,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 29,home,Guilford Tech,L,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Mar 29,home,Guilford Tech,W,2-0,2.0,0.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 3,home,USC Lancaster,L,8-2,8.0,2.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 3,home,USC Lancaster,L,8-7,8.0,7.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 4,home,USC Lancaster,W,6-4,6.0,4.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 4,home,USC Lancaster,L,11-4,11.0,4.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 9,home,Anderson University JV,L,11-6,11.0,6.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 9,home,Anderson University JV,W,4-1,4.0,1.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 11,home,Florence-Darlington Tech,L,4-1,4.0,1.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 11,home,Florence-Darlington Tech,L,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 12,home,Florence-Darlington Tech,L,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 12,home,Florence-Darlington Tech,L,8-2,8.0,2.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 18,home,Pitt,W,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 18,home,Pitt,L,8-1,8.0,1.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 19,home,Pitt,L,5-0,5.0,0.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 19,home,Pitt,L,4-0,4.0,0.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 21,home,USC Sumter,L,22-5,22.0,5.0,17.0,win,,,,,,,,,,,,,17.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 24,home,USC Sumter,L,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 24,home,USC Sumter,L,9-1,9.0,1.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 25,home,Spartanburg Methodist,W,7-3,7.0,3.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Apr 26,home,Spartanburg Methodist,L,8-4,8.0,4.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
May 2,home,Florence-Darlington Tech,L,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
May 3,home,Louisburg,L,12-1,12.0,1.0,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,christopherhookspcpb,Christopher Hooks,,,
Feb 3,home,Phoenix,W,8-3,8.0,3.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Feb 6,home,Southern Nevada,L,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Feb 6,home,Southern Nevada,W,9-2,9.0,2.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Feb 7,home,El Paso,W,7-1,7.0,1.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Feb 7,home,El Paso,W,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Feb 11,home,Okanogan,W,11-1,11.0,1.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Feb 11,home,Okanogan,W,19-2,19.0,2.0,17.0,win,,,,,,,,,,,,,17.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Feb 17,home,South Mountain,L,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Feb 24,home,Cochise,L,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Feb 24,home,Cochise,L,10-5,10.0,5.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Feb 25,home,"Aoyama University, Japan",W,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Feb 28,home,Eastern Arizona,W,5-0,5.0,0.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Feb 28,home,Eastern Arizona,W,9-1,9.0,1.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Mar 7,home,Glendale,W,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Mar 7,home,Glendale,W,14-5,14.0,5.0,9.0,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Mar 12,home,Douglas,W,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Mar 13,home,Northeastern,W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Mar 14,home,Monroe CC,W,9-1,9.0,1.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Mar 20,home,Ontario Nationals,W,18-0,18.0,0.0,18.0,win,,,,,,,,,,,,,18.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Mar 21,home,Mesa,L,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Mar 21,home,Mesa,L,7-2,7.0,2.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Mar 25,home,GateWay (AZ),W,10-2,10.0,2.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Mar 28,home,Phoenix,L,7-1,7.0,1.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Mar 28,home,Phoenix,W,8-7,8.0,7.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Apr 3,home,Scottsdale,W,15-5,15.0,5.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Apr 7,home,Chandler-Gilbert,W,5-3,5.0,3.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Apr 9,home,Phoenix,W,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Apr 11,home,Arizona Western,W,4-2,4.0,2.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Apr 11,home,Arizona Western,W,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Apr 14,home,Yavapai,W,10-7,10.0,7.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Apr 14,home,Yavapai,L,9-4,9.0,4.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Apr 16,home,GateWay (AZ),L,13-10,13.0,10.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Apr 18,home,South Mountain,L,6-4,6.0,4.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Central Arizona,centralarizonacollege,shanehannondptb,Shane Hannon,,,
Jan 30,home,Walters State,L,3-2,3.0,2.0,1.0,win,20150130_u3b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,win,20150130_u3b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Jan 31,home,Walters State,L,6-0,6.0,0.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Jan 31,home,Walters State,L,8-2,8.0,2.0,6.0,win,20150131_tmxn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,win,20150131_tmxn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Feb 11,home,East Georgia State,L,4-2,4.0,2.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Feb 11,home,East Georgia State,W,2-0,2.0,0.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Feb 13,home,East Georgia State,W,7-5,7.0,5.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Feb 13,home,East Georgia State,L,5-2,5.0,2.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Feb 18,home,Georgia Perimeter,L,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Feb 18,home,Georgia Perimeter,W,7-5,7.0,5.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Feb 22,home,DuPage,L,1-0,1.0,0.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Feb 22,home,DuPage,L,4-1,4.0,1.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Feb 26,home,Georgia Perimeter,L,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Feb 26,home,Georgia Perimeter,L,6-1,6.0,1.0,5.0,win,20150226_a7aw,0.0,0.0,0.0,,,,0.0,,,,,5.0,win,20150226_a7aw,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Feb 28,home,Southeastern-Whiteville,L,8-4,8.0,4.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Feb 28,home,Southeastern-Whiteville,L,9-2,9.0,2.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 1,home,Southeastern-Whiteville,W,10-9,10.0,9.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 1,home,Southeastern-Whiteville,L,8-7,8.0,7.0,1.0,win,20150301_4fzl,0.0,0.0,0.0,,,,0.0,,,,,1.0,win,20150301_4fzl,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 7,home,Louisburg,W,4-1,4.0,1.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 7,home,Louisburg,W,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 8,home,Louisburg,W,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 8,home,Louisburg,W,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 12,home,Anderson University,W,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 12,home,Anderson University,W,8-1,8.0,1.0,7.0,win,20150312_uxni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,win,20150312_uxni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 14,home,Spartanburg Methodist,L,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 14,home,Spartanburg Methodist,L,10-1,10.0,1.0,9.0,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 15,home,Spartanburg Methodist,L,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 15,home,Spartanburg Methodist,L,11-6,11.0,6.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 21,home,USC Sumter,L,7-6,7.0,6.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 21,home,USC Sumter,L,4-2,4.0,2.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 28,home,Guilford Tech,L,4-0,4.0,0.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 28,home,Guilford Tech,W,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 29,home,Guilford Tech,L,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Mar 29,home,Guilford Tech,W,2-0,2.0,0.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Apr 3,home,USC Lancaster,L,8-2,8.0,2.0,6.0,win,20150403_et61,0.0,0.0,0.0,,,,0.0,,,,,6.0,win,20150403_et61,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Apr 3,home,USC Lancaster,L,8-7,8.0,7.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Apr 4,home,USC Lancaster,W,6-4,6.0,4.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Apr 4,home,USC Lancaster,L,11-4,11.0,4.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
Apr 9,home,Anderson University JV,L,11-6,11.0,6.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,chancemurphyusms,Chance Murphy,,,
