date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name,game_score_diff,game_win_loss,game_id
Feb 26,home,Georgia Perimeter,L,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Feb 26,home,Georgia Perimeter,L,6-1,6.0,1.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Feb 28,home,Southeastern-Whiteville,L,8-4,8.0,4.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Feb 28,home,Southeastern-Whiteville,L,9-2,9.0,2.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 1,home,Southeastern-Whiteville,W,10-9,10.0,9.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 1,home,Southeastern-Whiteville,L,8-7,8.0,7.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 7,home,Louisburg,W,4-1,4.0,1.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 7,home,Louisburg,W,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 8,home,Louisburg,W,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 8,home,Louisburg,W,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 12,home,Anderson University,W,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 12,home,Anderson University,W,8-1,8.0,1.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 14,home,Spartanburg Methodist,L,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 14,home,Spartanburg Methodist,L,10-1,10.0,1.0,9.0,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 15,home,Spartanburg Methodist,L,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 15,home,Spartanburg Methodist,L,11-6,11.0,6.0,5.0,win,20150315_wvfs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,win,20150315_wvfs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 21,home,USC Sumter,L,7-6,7.0,6.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 21,home,USC Sumter,L,4-2,4.0,2.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 28,home,Guilford Tech,L,4-0,4.0,0.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 28,home,Guilford Tech,W,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 29,home,Guilford Tech,L,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 29,home,Guilford Tech,W,2-0,2.0,0.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 3,home,USC Lancaster,L,8-2,8.0,2.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 3,home,USC Lancaster,L,8-7,8.0,7.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 4,home,USC Lancaster,W,6-4,6.0,4.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 4,home,USC Lancaster,L,11-4,11.0,4.0,7.0,win,20150404_dqky,0.0,0.0,0.0,,,,0.0,,,,,7.0,win,20150404_dqky,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 9,home,Anderson University JV,L,11-6,11.0,6.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 9,home,Anderson University JV,W,4-1,4.0,1.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 11,home,Florence-Darlington Tech,L,4-1,4.0,1.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 11,home,Florence-Darlington Tech,L,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 12,home,Florence-Darlington Tech,L,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 12,home,Florence-Darlington Tech,L,8-2,8.0,2.0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 18,home,Pitt,W,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 18,home,Pitt,L,8-1,8.0,1.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 19,home,Pitt,L,5-0,5.0,0.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 19,home,Pitt,L,4-0,4.0,0.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 21,home,USC Sumter,L,22-5,22.0,5.0,17.0,win,,,,,,,,,,,,,17.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 24,home,USC Sumter,L,2-1,2.0,1.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 24,home,USC Sumter,L,9-1,9.0,1.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 25,home,Spartanburg Methodist,W,7-3,7.0,3.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Apr 26,home,Spartanburg Methodist,L,8-4,8.0,4.0,4.0,win,20150426_i4s2,0.0,0.0,0.0,,,,0.0,,,,,4.0,win,20150426_i4s2,,,,0.0,0.0,,,,,0.0,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
May 2,home,Florence-Darlington Tech,L,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
May 3,home,Louisburg,L,12-1,12.0,1.0,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2015,2014-15,div1,USC Salkehatchie,uscsalkehatchie,barrettwaltonmkz1,Barrett Walton,,,
Mar 19,home,Joliet,W,10-9,10.0,9.0,1.0,win,20150319_c8ir,2.0,1.0,1.0,,1.0,,2.0,2.0,,1.0,,1.0,win,20150319_c8ir,,1.0,,3.0,1.0,,,,,5.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Mar 21,home,Olive-Harvey,W,19-2,19.0,2.0,17.0,win,,,,,,,,,,,,,17.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Mar 21,home,Olive-Harvey,W,20-0,20.0,0.0,20.0,win,,,,,,,,,,,,,20.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Mar 24,home,Triton,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Mar 26,home,Madison,W,5-3,5.0,3.0,2.0,win,20150326_1jhq,3.0,1.0,2.0,,,,0.0,,1.0,2.0,,2.0,win,20150326_1jhq,,,,2.0,0.0,,,,,3.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Mar 26,home,Madison,L,5-0,5.0,0.0,5.0,win,20150326_0ue7,2.0,0.0,0.0,,,,0.0,1.0,,,1.0,5.0,win,20150326_0ue7,,,,0.0,0.0,,2.0,,,3.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Mar 30,home,Moraine Valley,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Mar 30,home,Moraine Valley,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Mar 30,home,Moraine Valley,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Mar 30,home,Moraine Valley,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Apr 7,home,Black Hawk-Moline,W,4-3,4.0,3.0,1.0,win,20150407_8fkz,2.0,1.0,2.0,,1.0,,0.0,,,1.0,,1.0,win,20150407_8fkz,2.0,,,4.0,1.0,,,,,4.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Apr 7,home,Black Hawk-Moline,L,9-3,9.0,3.0,6.0,win,20150407_872l,2.0,1.0,0.0,,,,0.0,1.0,,1.0,,6.0,win,20150407_872l,,,,0.0,0.0,,,,,3.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Apr 9,home,South Suburban,,,,,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Apr 11,home,Highland (IL),W,15-5,15.0,5.0,10.0,win,20150411_m125,3.0,1.0,1.0,,1.0,,2.0,1.0,,,,10.0,win,20150411_m125,,,,3.0,1.0,,,,,4.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Apr 11,home,Highland (IL),W,5-1,5.0,1.0,4.0,win,20150411_j7zs,3.0,1.0,2.0,,,,0.0,,,,,4.0,win,20150411_j7zs,,,,2.0,0.0,,,,,3.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Apr 18,home,Sauk Valley,W,11-1,11.0,1.0,10.0,win,20150418_v7wj,2.0,1.0,1.0,1.0,,,0.0,,,1.0,,10.0,win,20150418_v7wj,2.0,,,2.0,1.0,,,,,4.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Apr 18,home,Sauk Valley,W,3-1,3.0,1.0,2.0,win,20150418_8j9i,2.0,0.0,2.0,1.0,,,0.0,,,,,2.0,win,20150418_8j9i,,,1.0,3.0,1.0,,,,,3.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Apr 24,home,Elgin,L,3-1,3.0,1.0,2.0,win,20150424_vlor,4.0,0.0,1.0,,,,0.0,,,,,2.0,win,20150424_vlor,,,,1.0,0.0,,,,,4.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Apr 27,home,Prairie State,W,10-0,10.0,0.0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Apr 27,home,Prairie State,W,11-3,11.0,3.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Apr 28,home,Carl Sandburg,W,4-3,4.0,3.0,1.0,win,20150428_b8r2,4.0,2.0,1.0,,,,0.0,,,2.0,,1.0,win,20150428_b8r2,,,,1.0,0.0,,,,,4.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Apr 28,home,Carl Sandburg,W,13-1,13.0,1.0,12.0,win,20150428_bi5e,3.0,2.0,1.0,,,,0.0,,,1.0,,12.0,win,20150428_bi5e,1.0,,,1.0,0.0,,,,,4.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Apr 30,home,Waubonsee,W,3-0,3.0,0.0,3.0,win,20150430_w94w,5.0,0.0,1.0,,,,0.0,,1.0,1.0,,3.0,win,20150430_w94w,,,,1.0,0.0,,,,,5.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
May 2,home,Rock Valley,W,3-2,3.0,2.0,1.0,win,20150502_i1tm,4.0,0.0,2.0,,,,2.0,,1.0,,,1.0,win,20150502_i1tm,,,,2.0,0.0,,,,,4.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
May 2,home,Rock Valley,W,20-4,20.0,4.0,16.0,win,20150502_1t5z,1.0,3.0,1.0,1.0,,,3.0,3.0,,1.0,,16.0,win,20150502_1t5z,,,,2.0,1.0,,,,,4.0,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
May 3,home,Illinois Valley,,,,,16.0,win,,,,,,,,,,,,,16.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
May 3,home,Illinois Valley,,,,,16.0,win,,,,,,,,,,,,,16.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
May 3,home,Illinois Valley,,,,,16.0,win,,,,,,,,,,,,,16.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
May 3,home,Illinois Valley,,,,,16.0,win,,,,,,,,,,,,,16.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,dontealberta5qx,Donte Albert,,,
Feb 25,home,Hastings College JV,W,5-3,5.0,3.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Feb 25,home,Hastings College JV,W,4-0,4.0,0.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Mar 5,home,Colby,W,10-9,10.0,9.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Mar 7,home,Lamar,W,5-2,5.0,2.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Mar 7,home,Lamar,L,11-0,11.0,0.0,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Mar 8,home,Lamar,L,5-1,5.0,1.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Mar 8,home,Lamar,L,3-1,3.0,1.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Mar 14,home,Trinidad State,W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Mar 14,home,Trinidad State,L,7-4,7.0,4.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Mar 15,home,Trinidad State,L,9-5,9.0,5.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Mar 15,home,Trinidad State,L,14-10,14.0,10.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Mar 19,home,Colby,W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Mar 31,home,Southeast,W,6-2,6.0,2.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Mar 31,home,Southeast,W,9-6,9.0,6.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Apr 4,home,Western Nebraska,L,8-6,8.0,6.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Apr 4,home,Western Nebraska,W,8-4,8.0,4.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Apr 5,home,Western Nebraska,W,6-1,6.0,1.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Apr 5,home,Western Nebraska,L,10-8,10.0,8.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Apr 11,home,Otero,L,6-1,6.0,1.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Apr 11,home,Otero,W,3-2,3.0,2.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Apr 12,home,Otero,W,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Apr 12,home,Otero,L,10-3,10.0,3.0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Apr 22,home,Garden City,W,5-3,5.0,3.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Apr 23,home,Northeastern,L,6-4,6.0,4.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Apr 23,home,Northeastern,L,10-1,10.0,1.0,9.0,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Apr 25,home,York College JV,W,3-0,3.0,0.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Apr 25,home,York College JV,W,10-2,10.0,2.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,McCook,mccookcommunitycollege,kylehunterl502,Kyle Hunter,,,
Feb 7,home,Surry,W,10-2,10.0,2.0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,trevorfrederickson38p1,Trevor Frederickson,,,
Feb 7,home,Surry,L,2-0,2.0,0.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,trevorfrederickson38p1,Trevor Frederickson,,,
Feb 11,home,Georgia Perimeter,W,4-3,4.0,3.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,trevorfrederickson38p1,Trevor Frederickson,,,
Feb 11,home,Georgia Perimeter,W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,trevorfrederickson38p1,Trevor Frederickson,,,
Mar 2,home,Catawba Valley,W,4-1,4.0,1.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,trevorfrederickson38p1,Trevor Frederickson,,,
Mar 2,home,Catawba Valley,W,4-2,4.0,2.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,trevorfrederickson38p1,Trevor Frederickson,,,
Mar 4,home,Walters State,L,8-5,8.0,5.0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,trevorfrederickson38p1,Trevor Frederickson,,,
Mar 4,home,Walters State,L,5-0,5.0,0.0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,trevorfrederickson38p1,Trevor Frederickson,,,
Mar 7,home,Guilford Tech,W,6-2,6.0,2.0,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,trevorfrederickson38p1,Trevor Frederickson,,,
Mar 7,home,Guilford Tech,L,8-6,8.0,6.0,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,trevorfrederickson38p1,Trevor Frederickson,,,
Mar 8,home,Guilford Tech,W,6-5,6.0,5.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,trevorfrederickson38p1,Trevor Frederickson,,,
Mar 8,home,Guilford Tech,W,21-3,21.0,3.0,18.0,win,,,,,,,,,,,,,18.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,trevorfrederickson38p1,Trevor Frederickson,,,
Mar 10,home,Lakeland,W,13-2,13.0,2.0,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,trevorfrederickson38p1,Trevor Frederickson,,,
Apr 3,home,Florence-Darlington Tech,W,5-4,5.0,4.0,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2015,2014-15,div1,Spartanburg Methodist,spartanburgmethodist,trevorfrederickson38p1,Trevor Frederickson,,,
