season,njcaa_season,team,team_id,player_id,player_name,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2023,2022-23,Phoenix,phoenixcollege,cadecunninghamcitn,Cade Cunningham,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,,4.5,123.0,2.0,9.0,0.0,9.0,4.5,0.5,4.5
2023,2022-23,Phoenix,phoenixcollege,cadelacyc2gp,Cade Lacy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Phoenix,phoenixcollege,caseywaynej1v3,Casey Wayne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Phoenix,phoenixcollege,chrisbillingssokl,Chris Billings,0.0,0.0,0.0,0.0,2.1,0.0,5.0,5.0,6.0,3.0,0.0,,21.429,26.0,2.857,0.0,0.0,25.714,12.857,0.5,21.429
2023,2022-23,Phoenix,phoenixcollege,colesnidow5e4y,Cole Snidow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Phoenix,phoenixcollege,danielsotelodkku,Daniel Sotelo,2.0,0.0,2.0,0.0,10.0,13.0,10.0,8.0,3.0,14.0,0.0,0.0,7.2,77.0,1.6,11.7,0.0,2.7,12.6,4.667,9.0
2023,2022-23,Phoenix,phoenixcollege,dylanmaltby8ngm,Dylan Maltby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Phoenix,phoenixcollege,eddietorres79zk,Eddie Torres,0.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,6.0,0.0,1.0,2.25,245.0,1.25,6.75,0.0,4.5,13.5,3.0,2.25
2023,2022-23,Phoenix,phoenixcollege,eliasfiddlerksjh,Elias Fiddler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Phoenix,phoenixcollege,ericperez7i8h,Eric Perez,0.0,0.0,0.0,0.0,3.1,1.0,3.0,3.0,5.0,2.0,0.0,,8.71,63.0,1.935,2.903,0.0,14.516,5.806,0.4,8.71
2023,2022-23,Phoenix,phoenixcollege,heitarohayashigbka,Heitaro Hayashi,0.0,0.0,0.0,1.0,5.4,7.0,4.0,4.0,6.0,6.0,1.0,,6.667,83.0,2.407,11.667,1.667,10.0,10.0,1.0,6.667
2023,2022-23,Phoenix,phoenixcollege,ismaelgarciaa16f,Ismael Garcia,3.0,1.0,0.0,0.0,16.0,17.0,5.0,5.0,8.0,10.0,0.0,1.0,2.812,196.0,1.562,9.562,0.0,4.5,5.625,1.25,2.812
2023,2022-23,Phoenix,phoenixcollege,issaclizarragaocio,Issac Lizarraga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Phoenix,phoenixcollege,jakewillerupjypf,Jake Willerup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Phoenix,phoenixcollege,jaredswarbrick3csw,Jared Swarbrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Phoenix,phoenixcollege,joshuacorteznbdj,Joshua Cortez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Phoenix,phoenixcollege,karsondunn5er7,Karson Dunn,2.0,0.0,0.0,0.0,7.1,9.0,3.0,1.0,0.0,7.0,0.0,,1.268,435.0,1.268,11.408,0.0,0.0,8.873,,3.803
2023,2022-23,Phoenix,phoenixcollege,kylecasadosdmb1,Kyle Casados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Phoenix,phoenixcollege,logansalomanpo66,Logan Saloman,1.0,0.0,1.0,0.0,6.1,4.0,5.0,5.0,5.0,12.0,0.0,0.0,7.377,75.0,1.475,5.902,0.0,7.377,17.705,2.4,7.377
2023,2022-23,Phoenix,phoenixcollege,lukashinzeb5l6,Lukas Hinze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Phoenix,phoenixcollege,mannymoralesa7lp,Manny Morales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Phoenix,phoenixcollege,matmayer3imy,Mat Mayer,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,,0.0,,0.5,4.5,0.0,0.0,9.0,,0.0
2023,2022-23,Phoenix,phoenixcollege,owenstalnakerre96,Owen Stalnaker,0.0,1.0,1.0,0.0,9.3,12.0,7.0,5.0,5.0,12.0,2.0,0.5,4.839,114.0,1.828,11.613,1.935,4.839,11.613,2.4,6.774
2023,2022-23,Phoenix,phoenixcollege,presleymonteforteuhb6,Presley Monteforte,1.0,0.0,1.0,1.0,12.1,11.0,8.0,5.0,8.0,12.0,0.0,0.0,3.719,148.0,1.57,8.182,0.0,5.95,8.926,1.5,5.95
2023,2022-23,Phoenix,phoenixcollege,raeganwanglero2au,Raegan Wangler,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,,,0.0,,,,,,0.0,
2023,2022-23,Phoenix,phoenixcollege,robbybutenschoenl1yg,Robby Butenschoen,2.0,1.0,0.0,0.0,13.0,7.0,2.0,1.0,8.0,17.0,0.0,1.0,0.692,797.0,1.154,4.846,0.0,5.538,11.769,2.125,1.385
2023,2022-23,Phoenix,phoenixcollege,sylasclerryzfu7,Sylas Clerry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Phoenix,phoenixcollege,trejuddcq9h,Tre Judd,0.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,2.0,7.0,0.0,1.0,0.0,,0.75,2.25,0.0,4.5,15.75,3.5,4.5
2023,2022-23,Pima,pimacommunitycollege,alessandrocastro2u7q,Alessandro Castro,3.0,2.0,1.0,0.0,13.1,18.0,9.0,7.0,2.0,9.0,2.0,0.667,4.809,115.0,1.527,12.366,1.374,1.374,6.183,4.5,6.183
2023,2022-23,Pima,pimacommunitycollege,andrewmaxwelley01,Andrew Maxwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,andrewstuckytk9r,Andrew Stucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,anthonyimhoffl06b,Anthony Imhoff,3.0,3.0,0.0,0.0,17.0,6.0,3.0,3.0,5.0,32.0,0.0,1.0,1.588,347.0,0.647,3.176,0.0,2.647,16.941,6.4,1.588
2023,2022-23,Pima,pimacommunitycollege,antonioavilac3qc,Antonio Avila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,anureisjzdy,Anu Reis,0.0,0.0,0.0,1.0,7.2,3.0,6.0,6.0,9.0,7.0,0.0,,7.5,74.0,1.667,3.75,0.0,11.25,8.75,0.778,7.5
2023,2022-23,Pima,pimacommunitycollege,austinmadsen56bk,Austin Madsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,benjicazares6uxw,Benji Cazares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,braedonmondeaumh2l,Braedon Mondeau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,brantkrageljwvs,Brant Kragel,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,5.0,0.0,0.0,45.0,45.0,1.0,0.0
2023,2022-23,Pima,pimacommunitycollege,davidshackelford602u,David Shackelford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,daynepengelly2n1c,Dayne Pengelly,0.0,0.0,0.0,0.0,5.2,5.0,4.0,3.0,4.0,7.0,0.0,,5.192,106.0,1.731,8.654,0.0,6.923,12.115,1.75,6.923
2023,2022-23,Pima,pimacommunitycollege,elijahreeveszto8,Elijah Reeves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,gagemestasl98q,Gage Mestas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,garretthickstnmj,Garrett Hicks,0.0,0.0,1.0,2.0,12.0,5.0,4.0,2.0,3.0,10.0,0.0,0.0,1.5,368.0,0.667,3.75,0.0,2.25,7.5,3.333,3.0
2023,2022-23,Pima,pimacommunitycollege,hunterfaildof1ft,Hunter Faildo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,jaedenswanbergdu55,Jaeden Swanberg,4.0,1.0,1.0,0.0,16.1,11.0,8.0,7.0,12.0,19.0,2.0,0.5,3.913,141.0,1.429,6.149,1.118,6.708,10.621,1.583,4.472
2023,2022-23,Pima,pimacommunitycollege,joeyadgeqdom,Joey Adge,0.0,0.0,0.0,0.0,1.2000000000000002,2.0,1.0,1.0,1.0,1.0,0.0,,7.5,74.0,2.5,15.0,0.0,7.5,7.5,1.0,7.5
2023,2022-23,Pima,pimacommunitycollege,jontaehennesybl21,Jontae Hennesy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,jtdrake29l5,J.T. Drake,0.0,0.0,0.0,4.0,10.1,8.0,2.0,2.0,2.0,13.0,1.0,,1.782,309.0,0.99,7.129,0.891,1.782,11.584,6.5,1.782
2023,2022-23,Pima,pimacommunitycollege,kadenstremick35sf,Kaden Stremick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,luisgarcia9jx8,Luis Garcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,mattcorneliusgpu1,Matt Cornelius,4.0,3.0,1.0,0.0,19.0,16.0,5.0,3.0,8.0,24.0,0.0,0.75,1.421,388.0,1.263,7.579,0.0,3.789,11.368,3.0,2.368
2023,2022-23,Pima,pimacommunitycollege,mattromeroj1mh,Matt Romero,1.0,1.0,0.0,0.0,7.3,7.0,8.0,8.0,6.0,8.0,0.0,1.0,9.863,56.0,1.781,8.63,0.0,7.397,9.863,1.333,9.863
2023,2022-23,Pima,pimacommunitycollege,roccogumpnl7p,Rocco Gump,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,rubencastrolqj7,Ruben Castro,0.0,0.0,0.0,0.0,0.4,3.0,4.0,4.0,2.0,0.0,0.0,,90.0,6.0,12.5,67.5,0.0,45.0,0.0,0.0,90.0
2023,2022-23,Pima,pimacommunitycollege,seanfarneyhctc,Sean Farney,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,,0.0,,1.0,0.0,0.0,9.0,13.5,1.5,0.0
2023,2022-23,Pima,pimacommunitycollege,sterlingalbrandosqm,Sterling Albrand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pima,pimacommunitycollege,wyatthardy9xff,Wyatt Hardy,0.0,1.0,0.0,0.0,4.6000000000000005,8.0,5.0,5.0,2.0,6.0,2.0,1.0,9.783,56.0,2.174,15.652,3.913,3.913,11.739,3.0,9.783
2023,2022-23,Pitt,pittcommunitycollege,alexaldersontbr6,Alex Alderson,1.0,1.0,0.0,0.0,7.1,8.0,2.0,2.0,1.0,5.0,0.0,1.0,2.535,217.0,1.268,10.141,0.0,1.268,6.338,5.0,2.535
2023,2022-23,Pitt,pittcommunitycollege,archieherringk7m2,Archie Herring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,calebmayaee3,Caleb May,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,chrismorris9vby,Chris Morris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,davidkursmanl1xi,David Kursman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,evanwyrickuq8i,Evan Wyrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,hazenlancasterbe9n,Hazen Lancaster,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,4.5,123.0,2.0,9.0,4.5,9.0,9.0,1.0,9.0
2023,2022-23,Pitt,pittcommunitycollege,hunterzents12sn,Hunter Zents,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,jjrivera3ujs,JJ Rivera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,landenharrisplnw,Landen Harris,0.0,0.0,0.0,2.0,3.1,6.0,4.0,4.0,1.0,4.0,0.0,,11.613,47.0,2.258,17.419,0.0,2.903,11.613,4.0,11.613
2023,2022-23,Pitt,pittcommunitycollege,landonhowardsd2g,Landon Howard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,leewatson5hup,Lee Watson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,,0.0,,1.0,0.0,0.0,9.0,18.0,2.0,0.0
2023,2022-23,Pitt,pittcommunitycollege,mackimel5cqz,Mac Kimel,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,2.0,0.0,0.0,,,0.0,,,,,,0.0,
2023,2022-23,Pitt,pittcommunitycollege,martinzelenkallrx,Martin Zelenka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,masonhowellwxto,Mason Howell,0.0,2.0,0.0,0.0,7.4,7.0,0.0,0.0,2.0,14.0,0.0,1.0,0.0,,1.216,8.514,0.0,2.432,17.027,7.0,0.0
2023,2022-23,Pitt,pittcommunitycollege,mattostermaneoke,Matt Osterman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,mattpoolerubi,Matt Poole,1.0,0.0,0.0,0.0,5.2,3.0,4.0,4.0,4.0,6.0,1.0,,6.923,80.0,1.346,5.192,1.731,6.923,10.385,1.5,6.923
2023,2022-23,Pitt,pittcommunitycollege,mikevenditti832m,Mike Venditti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,mikeygordonv0hk,Mikey Gordon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,nathanbrownrj4q,Nathan Brown,1.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,1.0,0.0,,4.5,123.0,3.0,13.5,0.0,13.5,4.5,0.333,9.0
2023,2022-23,Pitt,pittcommunitycollege,ryanalbinjj7i,Ryan Albin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,rykergalaska0smn,Ryker Galaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,thomasbowmanoj1k,Thomas Bowman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,trentpulliamz0uk,Trent Pulliam,0.0,1.0,0.0,1.0,8.0,5.0,2.0,1.0,5.0,11.0,1.0,1.0,1.125,490.0,1.25,5.625,1.125,5.625,12.375,2.2,2.25
2023,2022-23,Pitt,pittcommunitycollege,willatkinspww7,Will Atkins,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,9.0,,0.0
2023,2022-23,Pitt,pittcommunitycollege,willgervasem3wq,Will Gervase,2.0,1.0,0.0,0.0,8.2,2.0,3.0,2.0,5.0,16.0,0.0,1.0,2.195,251.0,0.854,2.195,0.0,5.488,17.561,3.2,3.293
2023,2022-23,Pitt,pittcommunitycollege,willwalkernhey,Will Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pitt,pittcommunitycollege,wyattbagwell194i,Wyatt Bagwell,2.0,2.0,0.0,0.0,9.2,6.0,7.0,7.0,9.0,12.0,2.0,1.0,6.848,81.0,1.63,5.87,1.957,8.804,11.739,1.333,6.848
2023,2022-23,Polk State,polkstatecollege,aaronstelogeanniso4y5,Aaron Stelogeannis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Polk State,polkstatecollege,aidenbutleru1x0,Aiden Butler,0.0,1.0,1.0,0.0,11.0,11.0,3.0,3.0,4.0,15.0,1.0,0.5,2.455,225.0,1.364,9.0,0.818,3.273,12.273,3.75,2.455
2023,2022-23,Polk State,polkstatecollege,arisriverayead,Aris Rivera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Polk State,polkstatecollege,bretoncusicw685,Breton Cusic,3.0,0.0,1.0,0.0,16.0,19.0,18.0,13.0,7.0,10.0,3.0,0.0,7.312,75.0,1.625,10.688,1.688,3.938,5.625,1.429,10.125
2023,2022-23,Polk State,polkstatecollege,caidanpeeplesawh1,Caidan Peeples,3.0,0.0,2.0,0.0,12.1,17.0,14.0,11.0,8.0,11.0,1.0,0.0,8.182,67.0,2.066,12.645,0.744,5.95,8.182,1.375,10.413
2023,2022-23,Polk State,polkstatecollege,colegriffithzu9j,Cole Griffith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Polk State,polkstatecollege,damionkenealynqag,Damion Kenealy,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,,18.0,31.0,3.0,0.0,0.0,27.0,18.0,0.667,18.0
2023,2022-23,Polk State,polkstatecollege,dawsonturnerzaib,Dawson Turner,0.0,1.0,1.0,0.0,8.8,11.0,11.0,10.0,8.0,19.0,1.0,0.5,10.227,54.0,2.159,11.25,1.023,8.182,19.432,2.375,11.25
2023,2022-23,Polk State,polkstatecollege,evankoehler5naz,Evan Koehler,3.0,2.0,0.0,0.0,15.1,14.0,5.0,5.0,2.0,23.0,1.0,1.0,2.98,185.0,1.06,8.344,0.596,1.192,13.709,11.5,2.98
2023,2022-23,Polk State,polkstatecollege,evanwainmanskzv,Evan Wainman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Polk State,polkstatecollege,everettmartintixa,Everett Martin,0.0,0.0,0.0,0.0,2.2,4.0,3.0,3.0,3.0,4.0,1.0,,12.273,45.0,3.182,16.364,4.091,12.273,16.364,1.333,12.273
2023,2022-23,Polk State,polkstatecollege,gageallenetki,Gage Allen,0.0,0.0,0.0,0.0,3.2,5.0,6.0,6.0,6.0,5.0,2.0,,16.875,33.0,3.438,14.062,5.625,16.875,14.062,0.833,16.875
2023,2022-23,Polk State,polkstatecollege,jaydonbishoprmx7,Jaydon Bishop,3.0,1.0,0.0,0.0,12.0,7.0,11.0,6.0,9.0,18.0,2.0,1.0,4.5,123.0,1.333,5.25,1.5,6.75,13.5,2.0,8.25
2023,2022-23,Polk State,polkstatecollege,jquannsmithw8cy,J'Quann Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Polk State,polkstatecollege,nelsontaylorqe9q,Nelson Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Polk State,polkstatecollege,piercegladingk8j6,Pierce Glading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Polk State,polkstatecollege,raybermudezs1u9,Ray Bermudez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Polk State,polkstatecollege,raymercer96mm,Ray Mercer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Polk State,polkstatecollege,robertoodorv7rs,Roberto Odor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Polk State,polkstatecollege,ryancombsxn53,Ryan Combs,0.0,2.0,0.0,3.0,13.2,12.0,6.0,5.0,2.0,22.0,2.0,1.0,3.409,162.0,1.061,8.182,1.364,1.364,15.0,11.0,4.091
2023,2022-23,Polk State,polkstatecollege,samduvallvgj6,Sam Duvall,0.0,1.0,0.0,0.0,9.6,14.0,10.0,6.0,4.0,14.0,0.0,1.0,5.625,98.0,1.875,13.125,0.0,3.75,13.125,3.5,9.375
2023,2022-23,Polk State,polkstatecollege,travisstapletondxpr,Travis Stapleton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Polk State,polkstatecollege,trevorcaldwellhgzt,Trevor Caldwell,1.0,1.0,1.0,0.0,13.2,9.0,7.0,7.0,11.0,22.0,1.0,0.5,4.773,116.0,1.515,6.136,0.682,7.5,15.0,2.0,4.773
2023,2022-23,Pratt,prattcommunitycollege,aidanroblesxtiy,Aidan Robles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pratt,prattcommunitycollege,alexgilligw4co,Alex Gillig,0.0,1.0,0.0,1.0,6.0,6.0,3.0,3.0,3.0,9.0,0.0,1.0,4.5,123.0,1.5,9.0,0.0,4.5,13.5,3.0,4.5
2023,2022-23,Pratt,prattcommunitycollege,austinnadeaulqb0,Austin Nadeau,0.0,1.0,0.0,0.0,3.5,5.0,8.0,8.0,4.0,3.0,1.0,1.0,20.571,27.0,2.571,12.857,2.571,10.286,7.714,0.75,20.571
2023,2022-23,Pratt,prattcommunitycollege,benwaliczektn3m,Ben Waliczek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pratt,prattcommunitycollege,carsonpadgettchs5,Carson Padgett,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,,0.0,,1.667,6.0,0.0,9.0,6.0,0.667,0.0
2023,2022-23,Pratt,prattcommunitycollege,curtisanderson2psu,Curtis Anderson,3.0,1.0,2.0,0.0,11.0,12.0,11.0,11.0,6.0,12.0,3.0,0.333,9.0,61.0,1.636,9.818,2.455,4.909,9.818,2.0,9.0
2023,2022-23,Pratt,prattcommunitycollege,drewbugner8vwg,Drew Bugner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pratt,prattcommunitycollege,garrynplummer10yt,Garryn Plummer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pratt,prattcommunitycollege,gavindjurovic4ci7,Gavin Djurovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pratt,prattcommunitycollege,gavinphippen200x,Gavin Phippen,0.0,0.0,0.0,0.0,3.0,5.0,5.0,3.0,2.0,4.0,1.0,,9.0,61.0,2.333,15.0,3.0,6.0,12.0,2.0,15.0
2023,2022-23,Pratt,prattcommunitycollege,jacedoelitschkzz0,Jace Doelitsch,0.0,0.0,0.0,0.0,3.1,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.968,5.806,0.0,2.903,0.0,0.0,0.0
2023,2022-23,Pratt,prattcommunitycollege,jacobtrombley5g1o,Jacob Trombley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pratt,prattcommunitycollege,jadenfloresm57a,Jaden Flores,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,1.0,0.0,,36.0,15.0,4.0,27.0,0.0,9.0,9.0,1.0,36.0
2023,2022-23,Pratt,prattcommunitycollege,joeltownsleyp9vq,Joel Townsley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pratt,prattcommunitycollege,joshuadoerru617,Joshua Doerr,2.0,1.0,0.0,0.0,3.3,15.0,18.0,10.0,5.0,1.0,1.0,1.0,27.273,20.0,6.061,40.909,2.727,13.636,2.727,0.2,49.091
2023,2022-23,Pratt,prattcommunitycollege,lincolnbutt1s56,Lincoln Butt,0.0,0.0,0.0,0.0,3.2,3.0,0.0,0.0,4.0,5.0,0.0,,0.0,,2.188,8.438,0.0,11.25,14.062,1.25,0.0
2023,2022-23,Pratt,prattcommunitycollege,marceloaguirrer6p6,Marcelo Aguirre,3.0,1.0,2.0,0.0,7.0,11.0,12.0,9.0,6.0,5.0,1.0,0.333,11.571,48.0,2.429,14.143,1.286,7.714,6.429,0.833,15.429
2023,2022-23,Pratt,prattcommunitycollege,markvaladezv78z,Mark Valadez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2023,2022-23,Pratt,prattcommunitycollege,matthewstpexwlr,Matthew St. Pe,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,2.0,5.0,2.0,,15.0,37.0,2.333,15.0,6.0,6.0,15.0,2.5,15.0
2023,2022-23,Pratt,prattcommunitycollege,michaelacostazkdg,Michael Acosta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
