season,njcaa_season,team,team_id,player_id,player_name,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2024,2023-24,Luna,lunacommunitycollege,dominiclopezbfwl,Dominic Lopez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Luna,lunacommunitycollege,frederickperry2kkh,Frederick Perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Luna,lunacommunitycollege,garrettdarnerr81j,Garrett Darner,4.0,0.0,4.0,0.0,15.3,22.0,23.0,17.0,11.95,21.0,12.0,0.0,10.0,57.0,2.219,12.941,7.059,7.029,12.353,1.757,13.529
2024,2023-24,Luna,lunacommunitycollege,isaiahbacacnre,Isaiah Baca,0.0,0.0,0.0,0.0,2.7,15.0,8.0,4.0,21.9,3.0,1.0,,13.333,43.0,13.667,50.0,3.333,73.0,10.0,0.137,26.667
2024,2023-24,Luna,lunacommunitycollege,isaiahgutierrezt1vc,Isaiah Gutierrez,0.0,0.0,2.0,0.0,5.3,12.0,15.0,10.0,10.95,6.0,2.0,0.0,16.981,33.0,4.33,20.377,3.396,18.594,10.189,0.548,25.472
2024,2023-24,Luna,lunacommunitycollege,jadontrujillo8tyn,Jadon Trujillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Luna,lunacommunitycollege,jonathonaceves78j2,Jonathon Aceves,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,,27.0,21.0,3.0,9.0,9.0,18.0,27.0,1.5,27.0
2024,2023-24,Luna,lunacommunitycollege,josegalindo53ms,Jose Galindo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Luna,lunacommunitycollege,justinpetersonqkfa,Justin Peterson,3.0,0.0,3.0,0.0,14.3,24.0,22.0,18.0,14.42,14.0,8.0,0.0,11.329,50.0,2.687,15.105,5.035,9.076,8.811,0.971,13.846
2024,2023-24,Luna,lunacommunitycollege,kalebcarnesefux,Kaleb Carnes,0.0,0.0,0.0,0.0,1.3,2.0,3.0,0.0,7.2,2.0,0.0,,0.0,,7.077,13.846,0.0,49.846,13.846,0.278,20.769
2024,2023-24,Luna,lunacommunitycollege,keaganscott7j1m,Keagan Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Luna,lunacommunitycollege,manuelchacodmcf,Manuel Chaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Luna,lunacommunitycollege,marcussanchezbhgl,Marcus Sanchez,4.0,0.0,3.0,0.0,8.1,21.0,17.0,13.0,8.93,3.0,3.0,0.0,14.444,39.0,3.695,23.333,3.333,9.922,3.333,0.336,18.889
2024,2023-24,Luna,lunacommunitycollege,masonalleyxt6h,Mason Alley,3.0,0.0,1.0,0.0,7.2,10.0,15.0,7.0,7.42,10.0,4.0,0.0,8.75,65.0,2.419,12.5,5.0,9.275,12.5,1.348,18.75
2024,2023-24,Luna,lunacommunitycollege,nickestacio2lg8,Nick Estacio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Luna,lunacommunitycollege,nomarbasurto6hc7,Nomar Basurto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Luna,lunacommunitycollege,padraigcallan0htg,Padraig Callan,0.0,0.0,0.0,0.0,4.2,7.0,3.0,3.0,4.0,1.0,2.0,,6.429,88.0,2.619,15.0,4.286,8.571,2.143,0.25,6.429
2024,2023-24,Luna,lunacommunitycollege,robertsanchez5spf,Robert Sanchez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Luna,lunacommunitycollege,troykingipp3,Troy King,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Luna,lunacommunitycollege,wilmerhenriquez665l,Wilmer Henriquez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,aidenjohnsonvv4c,Aiden Johnson,1.0,1.0,0.0,0.0,4.0,4.0,3.0,1.0,2.0,4.0,8.0,1.0,2.25,252.0,1.5,9.0,18.0,4.5,9.0,2.0,6.75
2024,2023-24,McCook,mccookcommunitycollege,blakebenallonad8,Blake Benallo,0.0,0.0,0.0,0.0,0.2,1.0,3.0,2.0,3.0,1.0,1.0,,90.0,6.0,20.0,45.0,45.0,135.0,45.0,0.333,135.0
2024,2023-24,McCook,mccookcommunitycollege,blakedalesuxu,Blake Dale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,bradleystoner7143,Bradley Stoner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,bradyaugustineiiyn,Brady Augustine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,corywoutersvc8k,Cory Wouters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,ethanbadcockbyqo,Ethan Badcock,0.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,2.17,5.0,7.0,,3.6,158.0,0.634,1.8,12.6,3.906,9.0,2.304,3.6
2024,2023-24,McCook,mccookcommunitycollege,jacksonyeageryki4,Jackson Yeager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,jakequinlivancjs0,Jake Quinlivan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,jasonserafinchon6m5f,Jason Serafinchon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,jeanduranejb2,Jean Duran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,lachlanjones433q,Lachlan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,leiffriedrichodxm,Leif Friedrich,0.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,9.0,4.0,1.0,,36.0,16.0,14.0,45.0,9.0,81.0,36.0,0.444,54.0
2024,2023-24,McCook,mccookcommunitycollege,lukebies5pdp,Luke Bies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,maddoxshaverlctm,Maddox Shaver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,michaelquick0xs6,Michael Quick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,myleschabiy1e3,Myles Chabi,2.0,0.0,2.0,0.0,7.1,13.0,12.0,8.0,4.45,3.0,8.0,0.0,10.141,56.0,2.458,16.479,10.141,5.641,3.803,0.674,15.211
2024,2023-24,McCook,mccookcommunitycollege,natehutchison08z1,Nate Hutchison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,owengloverd8ls,Owen Glover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,ryanmalonespnb,Ryan Malone,2.0,0.0,1.0,0.0,10.0,10.0,11.0,4.0,3.42,7.0,14.0,0.0,3.6,158.0,1.342,9.0,12.6,3.078,6.3,2.047,9.9
2024,2023-24,McCook,mccookcommunitycollege,tobeycassino9uvi,Tobey Cassino,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,9.0,63.0,1.667,9.0,6.0,6.0,0.0,0.0,9.0
2024,2023-24,McCook,mccookcommunitycollege,willedwards1ofb,Will Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McCook,mccookcommunitycollege,wrigleystrong8jn4,Wrigley Strong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McLennan,mclennancommunitycollege,aidankunitibx,Aidan Kuni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McLennan,mclennancommunitycollege,alexwallacei2gu,Alex Wallace,0.0,0.0,1.0,0.0,5.0,6.0,7.0,5.0,5.5,2.0,4.0,0.0,9.0,63.0,2.3,10.8,7.2,9.9,3.6,0.364,12.6
2024,2023-24,McLennan,mclennancommunitycollege,austinfordkx97,Austin Ford,0.0,0.0,0.0,0.0,2.1,3.0,1.0,1.0,7.0,5.0,0.0,,4.286,132.0,4.762,12.857,0.0,30.0,21.429,0.714,4.286
2024,2023-24,McLennan,mclennancommunitycollege,breckenmenuet2qvo,Brecken Menuet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McLennan,mclennancommunitycollege,cadewaibels116,Cade Waibel,1.0,1.0,0.0,0.0,3.1,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,,1.29,8.71,5.806,2.903,0.0,0.0,0.0
2024,2023-24,McLennan,mclennancommunitycollege,claytonfreshcornqcgd,Clayton Freshcorn,0.0,0.0,0.0,1.0,6.1,4.0,4.0,2.0,3.5,1.0,10.0,,2.951,192.0,1.23,5.902,14.754,5.164,1.475,0.286,5.902
2024,2023-24,McLennan,mclennancommunitycollege,connorzarubash20,Connor Zaruba,2.0,2.0,1.0,0.0,11.0,11.0,4.0,4.0,7.57,4.0,13.0,0.667,3.273,173.0,1.688,9.0,10.636,6.194,3.273,0.528,3.273
2024,2023-24,McLennan,mclennancommunitycollege,danielhardena1bj,Daniel Harden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McLennan,mclennancommunitycollege,deitenlachance5iho,Deiten Lachance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McLennan,mclennancommunitycollege,devinbennett805t,Devin Bennett,1.0,0.0,1.0,0.0,6.3,5.0,3.0,3.0,6.47,3.0,8.0,0.0,4.286,132.0,1.821,7.143,11.429,9.243,4.286,0.464,4.286
2024,2023-24,McLennan,mclennancommunitycollege,gavynjonesoilo,Gavyn Jones,2.0,0.0,0.0,0.0,4.0,6.0,9.0,8.0,7.0,8.0,6.0,,18.0,32.0,3.25,13.5,13.5,15.75,18.0,1.143,20.25
2024,2023-24,McLennan,mclennancommunitycollege,isaacgodard2lbr,Isaac Godard,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.5,1.0,1.0,,0.0,,1.75,9.0,4.5,6.75,4.5,0.667,0.0
2024,2023-24,McLennan,mclennancommunitycollege,johncarmichaeltsg4,John Carmichael,0.0,0.0,0.0,0.0,5.4,3.0,2.0,0.0,2.9,2.0,8.0,,0.0,,1.093,5.0,13.333,4.833,3.333,0.69,3.333
2024,2023-24,McLennan,mclennancommunitycollege,jonahconradtjzr3,Jonah Conradt,3.0,0.0,1.0,0.0,7.300000000000001,15.0,13.0,12.0,7.73,5.0,12.0,0.0,14.795,38.0,3.114,18.493,14.795,9.53,6.164,0.647,16.027
2024,2023-24,McLennan,mclennancommunitycollege,kadebing2ssv,Kade Bing,1.0,2.0,2.0,0.0,14.1,13.0,7.0,7.0,4.02,1.0,19.0,0.5,4.468,127.0,1.207,8.298,12.128,2.566,0.638,0.249,4.468
2024,2023-24,McLennan,mclennancommunitycollege,kyndallcassidyvz7g,Kyndall Cassidy,0.0,0.0,0.0,0.0,1.2,2.0,2.0,2.0,3.0,0.0,0.0,,15.0,38.0,4.167,15.0,0.0,22.5,0.0,0.0,15.0
2024,2023-24,McLennan,mclennancommunitycollege,landonunderhillt96g,Landon Underhill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McLennan,mclennancommunitycollege,loganduffyijwd,Logan Duffy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McLennan,mclennancommunitycollege,lucaskelly70pn,Lucas Kelly,0.0,1.0,0.0,0.0,4.300000000000001,2.0,1.0,1.0,1.5,1.0,7.0,1.0,2.093,271.0,0.814,4.186,14.651,3.14,2.093,0.667,2.093
2024,2023-24,McLennan,mclennancommunitycollege,macrosey2sm,Mac Rose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McLennan,mclennancommunitycollege,marcussmith31hq,Marcus Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McLennan,mclennancommunitycollege,nickgreaneybrqp,Nick Greaney,0.0,0.0,0.0,0.0,4.3,6.0,5.0,4.0,6.640000000000001,2.0,5.0,,8.372,68.0,2.94,12.558,10.465,13.898,4.186,0.301,10.465
2024,2023-24,McLennan,mclennancommunitycollege,owensmithgi85,Owen Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McLennan,mclennancommunitycollege,phoenixmezac1zx,Phoenix Meza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McLennan,mclennancommunitycollege,samflorescvfu,Sam Flores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McLennan,mclennancommunitycollege,stefanstahlxksl,Stefan Stahl,3.0,1.0,0.0,0.0,10.4,11.0,5.0,4.0,3.89,3.0,16.0,1.0,3.462,164.0,1.432,9.519,13.846,3.366,2.596,0.771,4.327
2024,2023-24,McLennan,mclennancommunitycollege,walkerfreeman4dp0,Walker Freeman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McLennan,mclennancommunitycollege,xandermcafeegy3v,Xander McAfee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,McLennan,mclennancommunitycollege,zachkirkpatrickrgoc,Zach Kirkpatrick,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,1.0,,0.0,,0.75,4.5,4.5,2.25,0.0,0.0,0.0
2024,2023-24,Metropolitan,metropolitancommunitycollege,briceeiserertei5,Brice Eiserer,0.0,0.0,0.0,0.0,1.4,4.0,3.0,3.0,5.1,0.0,0.0,,19.286,29.0,6.5,25.714,0.0,32.786,0.0,0.0,19.286
2024,2023-24,Metropolitan,metropolitancommunitycollege,broncowitth90i,Bronco Witt,0.0,0.0,1.0,0.0,7.4,11.0,6.0,4.0,5.569999999999999,2.0,10.0,0.0,4.865,117.0,2.239,13.378,12.162,6.774,2.432,0.359,7.297
2024,2023-24,Metropolitan,metropolitancommunitycollege,broxtoncoleee79,Broxton Cole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Metropolitan,metropolitancommunitycollege,burkesharpsteen39y6,Burke Sharpsteen,0.0,0.0,0.0,0.0,3.2,7.0,3.0,3.0,8.5,2.0,3.0,,8.438,67.0,4.844,19.688,8.438,23.906,5.625,0.235,8.438
2024,2023-24,Metropolitan,metropolitancommunitycollege,carterbeltonc6p0,Carter Belton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Metropolitan,metropolitancommunitycollege,chasephillipsqpbi,Chase Phillips,0.0,0.0,0.0,0.0,2.1,1.0,5.0,4.0,5.5,5.0,3.0,,17.143,33.0,3.095,4.286,12.857,23.571,21.429,0.909,21.429
2024,2023-24,Metropolitan,metropolitancommunitycollege,claytoningramnkws,Clayton Ingram,2.0,1.0,0.0,0.0,9.2,7.0,4.0,3.0,4.029999999999999,4.0,12.0,1.0,2.935,193.0,1.199,6.848,11.739,3.942,3.913,0.993,3.913
2024,2023-24,Metropolitan,metropolitancommunitycollege,collinmorrisivaz,Collin Morris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Metropolitan,metropolitancommunitycollege,connorrauschdw11,Connor Rausch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Metropolitan,metropolitancommunitycollege,daltonegelstonni4t,Dalton Egelston,1.0,0.0,2.0,1.0,9.4,8.0,3.0,3.0,6.1,2.0,13.0,0.0,2.872,198.0,1.5,7.66,12.447,5.84,1.915,0.328,2.872
2024,2023-24,Metropolitan,metropolitancommunitycollege,dannywiggssgs0,Danny Wiggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Metropolitan,metropolitancommunitycollege,deeganseelyf65y,Deegan Seely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Metropolitan,metropolitancommunitycollege,ethanveachwcmz,Ethan Veach,0.0,0.0,0.0,0.0,2.2,2.0,0.0,0.0,2.0,0.0,4.0,,0.0,,1.818,8.182,16.364,8.182,0.0,0.0,0.0
2024,2023-24,Metropolitan,metropolitancommunitycollege,frankgallekb7,Frank Gall,3.0,1.0,0.0,0.0,11.1,10.0,8.0,5.0,4.38,6.0,17.0,1.0,4.054,140.0,1.295,8.108,13.784,3.551,4.865,1.37,6.486
2024,2023-24,Metropolitan,metropolitancommunitycollege,griffineddsy9d5,Griffin Edds,3.0,0.0,0.0,0.0,6.0,5.0,4.0,3.0,4.0,3.0,8.0,,4.5,126.0,1.5,7.5,12.0,6.0,4.5,0.75,6.0
2024,2023-24,Metropolitan,metropolitancommunitycollege,jaketruebloodbjdk,Jake Trueblood,0.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,2.5,1.0,3.0,,13.5,42.0,3.25,18.0,13.5,11.25,4.5,0.4,13.5
2024,2023-24,Metropolitan,metropolitancommunitycollege,jasonblack9p6s,Jason Black,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,,0.0,,1.0,0.0,27.0,9.0,9.0,1.0,0.0
2024,2023-24,Metropolitan,metropolitancommunitycollege,jccabuyabantwbu,JC Cabuyaban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Metropolitan,metropolitancommunitycollege,jesussosaquintanabsox,Jesus Sosa-Quintana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Metropolitan,metropolitancommunitycollege,judegreaves41h6,Jude Greaves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Metropolitan,metropolitancommunitycollege,kadenjeffrieszkll,Kaden Jeffries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Metropolitan,metropolitancommunitycollege,kevinpelicoa579,Kevin Pelico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Metropolitan,metropolitancommunitycollege,michaelmontgomeryz1st,Michael Montgomery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Metropolitan,metropolitancommunitycollege,samshackelford7jh5,Sam Shackelford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Metropolitan,metropolitancommunitycollege,sethmejia1l6w,Seth Mejia,3.0,2.0,0.0,0.0,15.0,9.0,5.0,4.0,2.32,2.0,16.0,1.0,2.4,237.0,0.755,5.4,9.6,1.392,1.2,0.862,3.0
2024,2023-24,Metropolitan,metropolitancommunitycollege,shaydokkenwu1o,Shay Dokken,0.0,1.0,0.0,0.0,8.3,7.0,5.0,5.0,3.5500000000000003,4.0,8.0,1.0,5.422,105.0,1.271,7.59,8.675,3.849,4.337,1.127,5.422
2024,2023-24,Metropolitan,metropolitancommunitycollege,trentmeltonomq0,Trent Melton,0.0,0.0,0.0,0.0,1.1,2.0,1.0,0.0,1.5,0.0,1.0,,0.0,,3.182,16.364,8.182,12.273,0.0,0.0,8.182
2024,2023-24,Metropolitan,metropolitancommunitycollege,xavierhardini41h,Xavier Hardin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Miami Dade,miamidadecollege,alexpazosx7gf,Alex Pazos,0.0,0.0,0.0,0.0,5.5,8.0,10.0,6.0,15.75,10.0,11.0,,9.818,58.0,4.318,13.091,18.0,25.773,16.364,0.635,16.364
2024,2023-24,Miami Dade,miamidadecollege,alexrosario4cy5,Alex Rosario,2.0,1.0,1.0,0.0,18.1,19.0,15.0,8.0,6.59,8.0,12.0,0.5,3.978,143.0,1.414,9.448,5.967,3.277,3.978,1.214,7.459
2024,2023-24,Miami Dade,miamidadecollege,brandonvazquez6hid,Brandon Vazquez,0.0,2.0,1.0,0.0,9.5,11.0,5.0,3.0,16.46,8.0,8.0,0.667,2.842,200.0,2.891,10.421,7.579,15.594,7.579,0.486,4.737
2024,2023-24,Miami Dade,miamidadecollege,carlosjacomel86u,Carlos Jacome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Miami Dade,miamidadecollege,dangeloortizfvsb,D'Angelo Ortiz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Miami Dade,miamidadecollege,davidzamoraijpr,David Zamora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Miami Dade,miamidadecollege,deanguzmanwifl,Dean Guzman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Miami Dade,miamidadecollege,enriquesierra15t4,Enrique Sierra,0.0,1.0,0.0,1.0,10.2,9.0,9.0,9.0,22.65,9.0,11.0,1.0,7.941,71.0,3.103,7.941,9.706,19.985,7.941,0.397,7.941
2024,2023-24,Miami Dade,miamidadecollege,geremygarcia7k3d,Geremy Garcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Miami Dade,miamidadecollege,horaciocruzf6y7,Horacio Cruz,1.0,0.0,1.0,0.0,15.1,13.0,7.0,7.0,5.58,8.0,16.0,0.0,4.172,136.0,1.23,7.748,9.536,3.326,4.768,1.434,4.172
2024,2023-24,Miami Dade,miamidadecollege,jonathanramallo0v8u,Jonathan Ramallo,0.0,1.0,0.0,0.0,6.5,7.0,9.0,7.0,8.05,5.0,10.0,1.0,9.692,59.0,2.315,9.692,13.846,11.146,6.923,0.621,12.462
2024,2023-24,Miami Dade,miamidadecollege,juanmiguelfernandezn8wk,Juan Miguel Fernandez,4.0,2.0,1.0,0.0,21.4,17.0,12.0,9.0,7.300000000000001,14.0,24.0,0.667,3.785,150.0,1.136,7.15,10.093,3.07,5.888,1.918,5.047
2024,2023-24,Miami Dade,miamidadecollege,juliancarrasquilla9zkx,Julian Carrasquilla,1.0,1.0,0.0,0.0,10.1,7.0,4.0,4.0,17.5,9.0,6.0,1.0,3.564,159.0,2.426,6.238,5.347,15.594,8.02,0.514,3.564
2024,2023-24,Miami Dade,miamidadecollege,keanurodriguezayhg,Keanu Rodriguez,0.0,0.0,1.0,0.0,2.3000000000000003,2.0,3.0,3.0,7.13,3.0,2.0,0.0,11.739,48.0,3.97,7.826,7.826,27.9,11.739,0.421,11.739
2024,2023-24,Miami Dade,miamidadecollege,kerrybrownz89y,Kerry Brown,1.0,0.0,2.0,0.0,10.5,13.0,14.0,12.0,21.98,16.0,13.0,0.0,10.286,55.0,3.331,11.143,11.143,18.84,13.714,0.728,12.0
2024,2023-24,Miami Dade,miamidadecollege,luismunozqttc,Luis Munoz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Miami Dade,miamidadecollege,luisrodriguez5x9z,Luis Rodriguez,2.0,1.0,0.0,1.0,12.5,9.0,8.0,5.0,8.25,8.0,12.0,1.0,3.6,158.0,1.38,6.48,8.64,5.94,5.76,0.97,5.76
2024,2023-24,Miami Dade,miamidadecollege,maikolperezfcre,Maikol Perez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Miami Dade,miamidadecollege,michaelpetiten395,Michael Petite,0.0,0.0,0.0,0.0,2.0,3.0,8.0,6.0,6.0,7.0,5.0,,27.0,21.0,4.5,13.5,22.5,27.0,31.5,1.167,36.0
2024,2023-24,Miami Dade,miamidadecollege,robertlastrabh2t,Robert Lastra,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,0.0,0.0,13.5,0.0,0.0,,0.0
2024,2023-24,Miami Dade,miamidadecollege,santiagocarrileshbc5,Santiago Carriles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Miami Dade,miamidadecollege,thomaswhitepdlt,Thomas White,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Miami Dade,miamidadecollege,wilderpuertasin60,Wilder Puertas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Midland,midlandcollege,andrewtaylorqcik,Andrew Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2024,2023-24,Midland,midlandcollege,blakehollingsheadank3,Blake Hollingshead,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,,0.0,,1.5,4.5,4.5,9.0,4.5,0.5,0.0
